total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;flesch_reading_ease;flesch_kinkaid;gunning_fog;coleman_liau;smog_grade;automated_readibility_index;lexical_density;beyond_2000;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;m;h;s;u;mwf;r;bigram_model;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_model_reverse;bigram_perplexety_reverse;words_per_sentence;sentences_per_paragraph;simple_errors_per_word;complex_errors_per_word;level
433;16;592;44;1721;409;204;123;63.700977;6.74;10.8;6.476858;10.04758;6.2;52.42494226327945;0.94457275;0.28406465;5.9110026;0.47113165;9.803615;6.9322023;0.020421682;0.8760253;0.9266084;48.967564;2.122549;9.803615;18.41771;18.41771;332.0;261.0;175.0;93.0;52.0;47.0;19.611868;19.611868;27.0625;2.0;5.0;0.0;4
119;8;176;11;526;91;87;58;66.61418;1.67;5.6;8.200671;9.120679;4.41;40.33613445378151;0.7647059;0.48739496;5.316851;0.73109245;7.975277;5.6393723;0.013713445;0.9344618;0.9566666;72.921135;1.3678161;7.975277;4.9798913;4.9798913;67.0;65.0;49.0;36.0;20.0;15.0;6.088612;6.088612;14.875;1.0;3.0;0.0;4
167;11;262;25;812;130;124;78;58.699703;2.06;6.0;10.840481;10.504224;4.91;52.69461077844312;0.7784431;0.46706587;6.0358214;0.74251497;9.595408;6.784978;0.011365727;0.9418303;0.9632952;87.98382;1.3467742;9.595408;4.824207;4.824207;94.0;89.0;73.0;45.0;30.0;25.0;6.5967736;6.5967736;15.181818;1.8333334;1.0;0.0;4
162;9;248;26;741;124;105;78;59.053886;3.23;7.2000003;9.451113;12.340627;6.41;47.53086419753087;0.7654321;0.4814815;6.1282587;0.6481481;8.249579;5.8333335;0.016753286;0.914766;0.9452381;59.68978;1.5428572;8.249579;7.9378257;7.9378257;96.0;92.0;79.0;57.0;35.0;21.0;7.9917684;7.9917684;18.0;2.25;0.0;0.0;4
157;11;263;27;771;139;92;55;50.62971;1.67;5.6;11.001784;10.793553;4.41;57.961783439490446;0.88535035;0.35031846;4.3894777;0.58598727;7.342399;5.19186;0.020905308;0.8942976;0.9310657;47.83474;1.7065217;7.342399;5.444479;5.444479;100.0;83.0;87.0;50.0;36.0;22.0;7.073897;7.073897;14.272727;2.2;0.0;0.0;4
102;8;168;24;487;83;73;46;54.55257;0.89;4.8;9.952549;11.979248;3.41;48.03921568627451;0.8137255;0.4509804;4.554679;0.71568626;7.228077;5.1110225;0.0156385;0.9276724;0.9509774;63.944748;1.3972603;7.228077;3.6719966;3.6719966;53.0;53.0;45.0;27.0;23.0;10.0;4.855459;4.855459;12.75;1.1428572;5.0;0.0;4
179;14;287;25;877;129;129;92;58.213924;0.89;4.8;10.69363;10.504224;3.41;53.63128491620112;0.7206704;0.5139665;6.876403;0.7206704;9.641912;6.817862;0.01217339;0.9368519;0.9603761;82.146385;1.3875968;9.641912;4.723247;4.723247;103.0;86.0;67.0;46.0;27.0;27.0;4.482349;4.482349;12.785714;2.3333333;1.0;0.0;4
133;8;215;22;631;104;96;60;53.201225;2.45;6.4;10.316391;11.602472;5.41;43.609022556390975;0.7819549;0.45112783;5.2026596;0.7218045;8.324256;5.8861375;0.013631358;0.9333379;0.95653653;73.36026;1.3854166;8.324256;7.2968616;7.2968616;79.0;70.0;55.0;32.0;22.0;20.0;5.0959;5.0959;16.625;1.1428572;5.0;0.0;4
154;10;256;33;747;132;96;65;50.570232;2.06;6.0;10.799741;13.506819;4.91;57.7922077922078;0.85714287;0.42207792;5.237849;0.6233766;7.7359004;5.4701076;0.01862782;0.9061726;0.93906146;53.683147;1.6041666;7.7359004;6.9202724;6.9202724;78.0;91.0;72.0;57.0;39.0;26.0;6.5305333;6.5305333;15.4;2.5;2.0;0.0;4
162;9;240;22;713;104;97;66;63.23167;3.23;7.2000003;8.434815;11.602472;6.41;49.382716049382715;0.6419753;0.4074074;5.1854496;0.59876543;7.62104;5.388889;0.019815043;0.89918905;0.9346806;50.46671;1.6701031;7.62104;6.525837;6.525837;83.0;65.0;49.0;28.0;16.0;18.0;6.586124;6.586124;18.0;0.6;0.0;0.0;4
179;10;258;26;757;139;106;69;66.729065;2.84;6.8;7.4131846;12.340627;5.91;53.072625698324025;0.7765363;0.38547486;5.157302;0.59217876;7.922812;5.602274;0.01947108;0.898996;0.93532085;51.358223;1.6886792;7.922812;6.8724866;6.8724866;108.0;104.0;74.0;38.0;21.0;23.0;6.3553915;6.3553915;17.9;0.5555556;1.0;0.0;4
165;9;231;13;720;139;107;70;69.78667;3.23;7.2000003;8.243637;9.6426325;6.41;44.84848484848485;0.8424242;0.42424244;5.4494925;0.6484848;8.329939;5.8901563;0.01661317;0.91517407;0.9456325;60.193207;1.5420561;8.329939;10.520603;10.520603;106.0;95.0;53.0;40.0;24.0;21.0;9.763502;9.763502;18.333334;1.5;15.0;0.0;4
169;8;281;34;863;108;114;86;44.726856;4.4;8.400001;12.8250885;13.662884;12.62;47.337278106508876;0.6390532;0.5088757;6.6153846;0.6745562;8.769231;6.200783;0.014960569;0.9232538;0.95116395;66.84238;1.4824561;8.769231;6.5370555;6.5370555;67.0;81.0;72.0;59.0;40.0;27.0;6.376765;6.376765;21.125;1.6;5.0;1.0;4
119;5;194;23;594;98;89;64;44.75867;5.18;9.2;12.306891;15.381576;8.91;62.18487394957983;0.8235294;0.53781515;5.8668704;0.7478992;8.158617;5.769013;0.0127183385;0.9392175;0.9599118;78.626625;1.3370787;8.158617;6.4538565;6.4538565;56.0;61.0;58.0;42.0;28.0;21.0;5.0632224;5.0632224;23.8;5.0;0.0;0.0;4
404;28;593;48;1758;330;230;154;68.012276;1.67;5.6;7.7352486;10.355216;4.41;53.46534653465347;0.8168317;0.38118812;7.6617866;0.5693069;11.442927;8.091372;0.015640832;0.9061329;0.9449946;63.935215;1.7565217;11.442927;16.745182;16.745182;255.0;246.0;144.0;131.0;67.0;63.0;16.898298;16.898298;14.428572;3.5;7.0;2.0;5
285;16;395;33;1210;225;164;113;71.502686;2.84;6.8;7.502456;9.120679;5.91;51.92982456140351;0.7894737;0.39649123;6.6935425;0.5754386;9.714521;6.869204;0.017296143;0.9022337;0.9406028;57.816357;1.7378049;9.714521;8.349018;8.349018;173.0;160.0;94.0;52.0;37.0;31.0;7.2948275;7.2948275;17.8125;4.0;4.0;3.0;5
186;11;242;18;753;144;117;76;79.60131;2.45;6.4;6.2539787;9.3871;5.41;50.53763440860215;0.7741935;0.40860215;5.5725904;0.62903225;8.578856;6.0661674;0.016975446;0.91129065;0.94382346;58.908615;1.5897436;8.578856;9.532147;9.532147;103.0;107.0;64.0;39.0;26.0;20.0;6.539491;6.539491;16.90909;2.75;3.0;0.0;5
476;24;666;46;2020;402;220;155;68.33526;3.62;7.6;7.6605043;10.203071;6.91;49.57983193277311;0.8445378;0.32563025;7.1044135;0.46218488;10.083683;7.130241;0.020303657;0.87481946;0.9264755;49.25221;2.1636364;10.083683;16.623684;16.623684;310.0;276.0;177.0;137.0;74.0;63.0;16.214384;16.214384;19.833334;3.0;7.0;2.0;5
435;26;655;53;1943;357;243;164;62.467064;2.45;6.4;8.694804;10.722255;5.41;50.57471264367817;0.8206897;0.3770115;7.8631983;0.5586207;11.650958;8.238472;0.015775869;0.90415615;0.9441575;63.387955;1.7901235;11.650958;13.44521;13.44521;274.0;233.0;184.0;125.0;59.0;47.0;17.615158;17.615158;16.73077;3.25;17.0;4.0;5
532;26;743;47;2244;455;255;183;67.91277;4.01;8.0;7.55549;10.279548;7.41;50.93984962406015;0.8552632;0.34398496;7.9340563;0.4793233;11.055652;7.8175263;0.018666241;0.88283867;0.93215895;53.57265;2.0862746;11.055652;20.746319;20.746319;366.0;295.0;228.0;180.0;73.0;63.0;19.552402;19.552402;20.461538;3.25;14.0;1.0;5
283;20;470;49;1444;255;148;98;51.97099;1.67;5.6;12.110673;10.4301;9.12;64.66431095406361;0.90106004;0.34628975;5.8254952;0.5229682;8.797687;6.220904;0.02033928;0.8851757;0.9295322;49.16595;1.9121622;8.797687;11.232146;11.232146;186.0;142.0;110.0;65.0;35.0;38.0;11.211688;11.211688;14.15;5.0;29.0;1.0;5
228;11;275;6;840;197;122;71;83.75734;4.01;8.0;4.4350877;6.742158;2.7;44.29824561403509;0.86403507;0.3114035;4.70209;0.5350877;8.079647;5.7131734;0.021213412;0.88482505;0.9276723;47.139988;1.8688525;8.079647;6.994769;6.994769;158.0;152.0;81.0;52.0;31.0;28.0;10.228059;10.228059;20.727272;5.5;24.0;0.0;5
231;15;289;10;930;193;133;80;85.362434;2.06;6.0;5.9506483;7.7935376;4.91;51.082251082251084;0.83549786;0.34632036;5.2636137;0.57575756;8.750757;6.18772;0.018638428;0.8985619;0.936868;53.65259;1.7368422;8.750757;12.187483;12.187483;156.0;171.0;100.0;77.0;50.0;28.0;12.41606;12.41606;15.4;15.0;29.0;1.0;5
226;14;347;30;1039;197;137;91;60.55531;2.45;6.4;9.398762;11.208143;5.41;49.557522123893804;0.8716814;0.40265486;6.05323;0.6061947;9.113105;6.443938;0.017035963;0.90765595;0.9426753;58.699352;1.6496351;9.113105;9.792767;9.792767;157.0;124.0;85.0;52.0;24.0;28.0;10.650116;10.650116;16.142857;3.5;25.0;0.0;5
263;12;413;41;1249;237;155;107;51.738636;4.4;8.400001;10.773842;12.573867;7.91;60.07604562737643;0.9011407;0.4068441;6.597903;0.5893536;9.55771;6.7583213;0.01702891;0.90511227;0.9419622;58.723667;1.6967742;9.55771;9.668061;9.668061;182.0;157.0;104.0;74.0;32.0;18.0;10.796876;10.796876;21.916666;12.0;24.0;0.0;5
253;18;334;19;1078;227;157;103;80.88323;1.67;5.6;7.1479836;7.6754317;4.41;55.33596837944664;0.8972332;0.40711462;6.4755545;0.6205534;9.870505;6.9795012;0.015583561;0.9137701;0.94729;64.17019;1.611465;9.870505;7.747614;7.747614;177.0;154.0;93.0;61.0;33.0;33.0;8.201139;8.201139;14.055555;4.5;32.0;0.0;5
201;11;328;35;983;164;120;85;50.234447;3.23;7.2000003;11.336516;11.855464;6.41;47.76119402985074;0.8159204;0.42288557;5.9954376;0.5970149;8.464148;5.985056;0.018339995;0.90273744;0.93866706;54.52564;1.675;8.464148;6.8126316;6.8126316;126.0;113.0;79.0;57.0;41.0;22.0;8.43854;8.43854;18.272728;1.375;0.0;2.0;5
227;13;320;19;999;170;143;100;69.85163;2.84;6.8;8.382028;9.558584;5.91;46.25550660792951;0.7488987;0.44052863;6.6372333;0.62995595;9.491243;6.7113223;0.015701804;0.9148185;0.9473512;63.68695;1.5874126;9.491243;10.27779;10.27779;137.0;128.0;95.0;68.0;60.0;34.0;14.086814;14.086814;17.461538;2.1666667;5.0;0.0;5
192;9;284;27;903;139;126;94;60.04417;4.4;8.400001;10.466875;12.5161;7.91;44.27083333333333;0.7239583;0.48958334;6.7838655;0.65625;9.0932665;6.4299107;0.015238578;0.91988325;0.9496832;65.62292;1.5238096;9.0932665;5.294686;5.294686;101.0;94.0;77.0;52.0;35.0;21.0;5.150486;5.150486;21.333334;2.25;2.0;0.0;5
267;21;402;44;1193;216;156;108;66.55472;0.89;4.8;8.14472;10.04758;3.41;50.56179775280899;0.80898875;0.40449437;6.609493;0.58426964;9.547045;6.75078;0.017214552;0.903818;0.9412217;58.09039;1.7115384;9.547045;11.700296;11.700296;175.0;146.0;96.0;78.0;56.0;23.0;13.337146;13.337146;12.714286;3.0;3.0;0.0;5
184;10;266;24;808;157;115;73;65.85683;3.23;7.2000003;8.412175;11.979248;6.41;50.0;0.8532609;0.39673913;5.3816314;0.625;8.477913;5.9947896;0.017282369;0.90987355;0.9428107;57.862434;1.6;8.477913;8.40338;8.40338;116.0;91.0;70.0;54.0;32.0;24.0;9.953836;9.953836;18.4;2.0;20.0;1.0;5
214;13;289;20;878;187;141;93;75.87701;2.45;6.4;6.5263543;9.725611;5.41;47.19626168224299;0.87383175;0.43457943;6.357349;0.6588785;9.638561;6.815492;0.014489842;0.9222479;0.95182294;69.01387;1.5177305;9.638561;11.410479;11.410479;137.0;133.0;86.0;55.0;42.0;29.0;11.008957;11.008957;16.461538;2.1666667;23.0;0.0;5
263;13;421;36;1277;234;157;106;50.876434;4.01;8.0;11.287298;11.979248;7.41;61.97718631178707;0.88973385;0.40304184;6.53624;0.59695816;9.681035;6.8455253;0.01661599;0.9074131;0.9434402;60.18299;1.6751592;9.681035;11.845188;11.845188;173.0;143.0;108.0;68.0;53.0;28.0;9.214646;9.214646;20.23077;4.3333335;22.0;0.0;5
298;15;449;41;1374;280;149;91;59.202553;3.62;7.6;9.821208;12.573867;6.91;59.73154362416108;0.9395973;0.30536914;5.2714887;0.5;8.631338;6.1032777;0.021355944;0.8783332;0.9254411;46.82537;2.0;8.631338;14.581955;14.581955;190.0;183.0;124.0;105.0;71.0;44.0;13.942312;13.942312;19.866667;3.0;26.0;0.0;5
285;17;437;46;1269;269;143;91;60.098827;2.45;6.4;8.615859;10.203071;5.41;52.63157894736842;0.94385964;0.31929824;5.3903747;0.5017544;8.470589;5.9896107;0.021584691;0.87799275;0.9248789;46.329132;1.993007;8.470589;11.082322;11.082322;183.0;172.0;117.0;87.0;50.0;37.0;16.18769;16.18769;16.764706;3.4;28.0;0.0;5
227;22;299;20;943;185;142;93;84.928566;0.11;4.0;5.7578845;7.7935376;2.41;46.69603524229075;0.81497794;0.40969163;6.172627;0.6255507;9.424871;6.66439;0.015940253;0.9135249;0.94651437;62.73426;1.5985916;9.424871;5.716754;5.716754;149.0;122.0;67.0;52.0;26.0;30.0;6.775704;6.775704;10.318182;22.0;8.0;0.0;5
272;10;431;43;1329;234;172;123;45.17332;6.74;10.8;11.841618;14.975303;10.91;50.73529411764706;0.8602941;0.4522059;7.4579706;0.63235295;10.429032;7.3744392;0.014584164;0.91824406;0.950521;68.56753;1.5813954;10.429032;11.766963;11.766963;158.0;156.0;99.0;78.0;55.0;35.0;11.686836;11.686836;27.2;1.6666666;9.0;0.0;5
289;14;491;58;1509;244;176;135;42.15032;4.01;8.0;13.468235;14.362554;12.12;62.28373702422145;0.8442907;0.46712804;7.9411764;0.6089965;10.3529415;7.320635;0.01544589;0.912477;0.94719553;64.74214;1.6420455;10.3529415;13.761721;13.761721;156.0;156.0;139.0;93.0;63.0;47.0;13.679525;13.679525;20.642857;2.0;3.0;0.0;5
241;11;385;38;1166;212;140;100;49.4479;4.4;8.400001;11.297428;12.221764;7.91;58.50622406639005;0.87966806;0.41493776;6.4415665;0.5809129;9.018193;6.3768253;0.018055199;0.9009709;0.9387288;55.385708;1.7214285;9.018193;13.150023;13.150023;146.0;150.0;118.0;94.0;69.0;40.0;12.995488;12.995488;21.90909;3.6666667;5.0;1.0;5
251;15;427;52;1247;216;137;90;45.92955;2.45;6.4;11.643667;13.765655;5.41;56.97211155378486;0.8605578;0.35856575;5.6807494;0.5458167;8.647364;6.1146092;0.019831626;0.8904213;0.9321031;50.42451;1.8321168;8.647364;14.762643;14.762643;143.0;148.0;101.0;79.0;61.0;28.0;10.060516;10.060516;16.733334;2.5;1.0;1.0;5
252;12;405;45;1211;209;149;100;49.555717;4.4;8.400001;11.047142;13.023867;7.91;57.53968253968254;0.8293651;0.3968254;6.299408;0.59126985;9.386118;6.6369877;0.017186914;0.9049662;0.9416066;58.183804;1.6912751;9.386118;10.472644;10.472644;156.0;133.0;99.0;66.0;39.0;24.0;10.749539;10.749539;21.0;2.4;7.0;2.0;5
323;17;473;41;1456;260;173;121;63.66208;3.62;7.6;9.147615;9.807559;6.91;55.10835913312694;0.8049536;0.37461302;6.7326202;0.5356037;9.6259775;6.806594;0.018703926;0.8919352;0.9347994;53.46471;1.8670521;9.6259775;11.508575;11.508575;188.0;184.0;148.0;95.0;62.0;51.0;15.8256445;15.8256445;19.0;5.6666665;3.0;0.0;5
318;12;483;42;1449;253;156;105;51.44127;6.35;10.400001;9.875851;12.688353;10.41;42.138364779874216;0.7955975;0.3301887;5.888108;0.49056605;8.748046;6.1858025;0.02145087;0.876399;0.9246649;46.618156;2.0384614;8.748046;12.272481;12.272481;206.0;177.0;130.0;100.0;65.0;48.0;12.6860075;12.6860075;26.5;3.0;2.0;2.0;5
418;28;620;45;1882;317;248;182;66.19924;1.67;5.6;8.691292;10.125756;4.41;52.15311004784689;0.7583732;0.43540668;8.901911;0.5933014;12.130076;8.577259;0.014331462;0.91350275;0.94967395;69.77655;1.6854838;12.130076;26.583757;26.583757;232.0;207.0;168.0;113.0;87.0;63.0;14.963479;14.963479;14.928572;4.6666665;8.0;1.0;5
295;12;463;52;1402;206;176;134;49.103935;5.57;9.6;10.940882;13.765655;9.41;50.50847457627119;0.6983051;0.45423728;7.8017817;0.5966102;10.247116;7.2458053;0.015969833;0.9091799;0.945223;62.618065;1.6761364;10.247116;10.3030205;10.3030205;151.0;149.0;109.0;77.0;56.0;35.0;11.630012;11.630012;24.583334;2.4;3.0;1.0;5
470;24;673;52;2082;385;233;172;65.81792;3.62;7.6;8.73566;10.65028;6.91;51.91489361702127;0.81914896;0.36595744;7.9337683;0.49574468;10.747489;7.5996222;0.01853582;0.885954;0.93335325;53.949593;2.0171673;10.747489;17.80552;17.80552;302.0;241.0;194.0;135.0;98.0;66.0;17.288176;17.288176;19.583334;8.0;17.0;4.0;6
345;10;549;57;1661;300;182;117;37.193157;9.47;13.6;11.651247;16.768095;14.41;56.231884057971016;0.8695652;0.33913043;6.2990685;0.5275362;9.798551;6.928622;0.018728951;0.8905565;0.9343419;53.393272;1.8956044;9.798551;16.821215;16.821215;197.0;224.0;150.0;124.0;89.0;43.0;16.706573;16.706573;34.5;2.5;3.0;1.0;6
407;24;594;44;1725;361;215;150;66.15202;2.45;6.4;7.3759227;10.04758;5.41;51.35135135135135;0.8869779;0.36855036;7.435224;0.5282555;10.657154;7.535746;0.017675124;0.89379346;0.93738633;56.576687;1.8930233;10.657154;13.308577;13.308577;266.0;231.0;160.0;103.0;64.0;42.0;17.787125;17.787125;16.958334;6.0;18.0;1.0;6
316;15;549;67;1621;261;182;133;38.47322;4.4;8.400001;12.957848;15.202698;12.62;60.12658227848101;0.8259494;0.42088607;7.4818344;0.5759494;10.2383;7.239571;0.016654372;0.9041417;0.9424241;60.044292;1.7362638;10.2383;16.651339;16.651339;166.0;164.0;156.0;116.0;71.0;49.0;12.282171;12.282171;21.066668;3.75;7.0;2.0;6
295;17;444;42;1357;261;156;101;61.891594;2.84;6.8;9.542237;9.888513;5.91;57.28813559322033;0.8847458;0.3423729;5.8804474;0.52881354;9.082671;6.4224186;0.019699631;0.88796866;0.93164176;50.76237;1.8910257;9.082671;11.93347;11.93347;192.0;166.0;113.0;78.0;47.0;31.0;13.042736;13.042736;17.352942;3.4;7.0;0.0;6
359;17;537;49;1642;321;209;138;58.854073;4.4;8.400001;9.6923685;10.4301;7.91;56.54596100278552;0.89415044;0.3844011;7.2833614;0.5821727;11.030598;7.799811;0.015629405;0.9080472;0.9455687;63.98196;1.7177033;11.030598;12.636536;12.636536;222.0;211.0;170.0;118.0;73.0;53.0;13.037681;13.037681;21.117647;3.4;2.0;0.0;6
387;15;641;70;1927;327;214;160;40.522423;5.96;10.0;12.3311615;15.470042;9.91;58.91472868217055;0.8449612;0.41343668;8.133257;0.5529716;10.878231;7.692071;0.016687367;0.90056956;0.94132257;59.92557;1.8084112;10.878231;13.56104;13.56104;246.0;213.0;140.0;107.0;58.0;42.0;20.34318;20.34318;25.8;3.0;4.0;0.0;6
302;13;504;61;1517;243;177;130;42.069016;5.18;9.2;12.462118;14.649411;13.62;58.609271523178805;0.80463576;0.43046358;7.4806595;0.5860927;10.185205;7.202028;0.016384361;0.9064383;0.94361895;61.033806;1.7062147;10.185205;25.289896;25.289896;169.0;157.0;133.0;99.0;59.0;31.0;11.371363;11.371363;23.23077;2.6;7.0;3.0;6
347;15;524;47;1580;297;197;129;55.601357;5.18;9.2;9.693949;13.24136;8.91;55.04322766570605;0.8559078;0.37175792;6.9250827;0.56772333;10.575514;7.478018;0.016546184;0.903216;0.9423699;60.436897;1.7614213;10.575514;11.8339405;11.8339405;222.0;199.0;164.0;100.0;82.0;34.0;15.531106;15.531106;23.133333;5.0;7.0;1.0;6
343;16;501;39;1536;281;192;137;61.505676;4.4;8.400001;9.150671;9.6426325;7.91;53.64431486880466;0.819242;0.39941692;7.3973045;0.55976677;10.367025;7.330594;0.017026128;0.90060604;0.94066495;58.733257;1.7864584;10.367025;13.538469;13.538469;226.0;209.0;136.0;100.0;86.0;32.0;16.612305;16.612305;21.4375;5.3333335;6.0;4.0;6
324;15;504;47;1567;272;193;134;53.310997;4.4;8.400001;11.267777;13.24136;7.91;57.098765432098766;0.83950615;0.41358024;7.4444447;0.595679;10.722222;7.581756;0.01550269;0.9103829;0.9464872;64.50494;1.6787565;10.722222;13.164656;13.164656;191.0;188.0;128.0;107.0;62.0;52.0;15.737822;15.737822;21.6;2.142857;2.0;1.0;6
