total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;flesch_reading_ease;flesch_kinkaid;gunning_fog;coleman_liau;smog_grade;automated_readibility_index;lexical_density;beyond_2000;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;m;h;s;u;mwf;r;bigram_model;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_model_reverse;bigram_perplexety_reverse;words_per_sentence;sentences_per_paragraph;simple_errors_per_word;complex_errors_per_word;level
31;2;38;3;118;22;29;21;87.39927419354841;2.0600000000000023;6.0;4.672258064516129;10.125756701596842;0.1999999999999993;64.51612903225806;0.7096774193548387;0.6774193548387096;3.771711342562273;0.9354838709677419;5.208553758776472;3.6830036830055244;0.0056555171419780635;0.980579026499701;0.9841033572782466;176.8184897853995;1.0689655172413792;5.208553758776472;0.1893640229988256;0.1893640229988256;17.0;16.0;8.0;4.0;5.0;2.0;0.390050947348249;0.390050947348249;15.5;2.0;5.0;2.0;1
28;1;34;1;97;18;25;17;75.6864285714286;7.129999999999999;11.200000000000001;3.5128571428571433;8.841846274778883;6.699999999999999;42.857142857142854;0.6428571428571429;0.6071428571428571;3.2126980205784315;0.8928571428571429;4.72455591261534;3.3407655239053047;0.010206493302733778;0.9659898769835575;0.9712521237667612;97.9768437933676;1.12;4.72455591261534;1.143390316621392;1.143390316621392;14.0;14.0;10.0;9.0;2.0;3.0;1.311829169111697;1.311829169111697;28.0;1.0;0.0;0.0;1
32;2;47;3;136;25;29;16;66.33875;2.4499999999999993;6.4;7.339999999999996;10.125756701596842;5.41;56.25;0.78125;0.5;2.82842712474619;0.90625;5.126524163602469;3.625;0.00819560456165748;0.9715961990255144;0.9768167877159565;122.01662396919745;1.103448275862069;5.126524163602469;0.7256205101977986;0.7256205101977986;19.0;20.0;10.0;9.0;6.0;3.0;1.2536730021321971;1.2536730021321971;16.0;2.0;3.0;0.0;1
48;1;60;3;207;29;42;28;52.36500000000001;14.93;19.200000000000003;8.94083333333333;13.023866798666859;21.410000000000004;25.0;0.6041666666666666;0.5833333333333334;4.041451884327381;0.875;6.062177826491071;4.286607049870562;0.008910291933755657;0.9655064688585607;0.9740666444720312;112.22976838857664;1.1428571428571428;6.062177826491071;0.5938349925527858;0.5938349925527858;24.0;20.0;18.0;9.0;6.0;2.0;1.6647157719474655;1.6647157719474655;48.0;1.0;1.0;1.0;1
33;2;46;4;135;25;26;14;72.16022727272728;2.4499999999999993;6.4;6.460606060606057;11.20814326018867;5.41;39.39393939393939;0.7575757575757576;0.42424242424242425;2.4370871833797696;0.7878787878787878;4.526019054848144;3.2003787654626508;0.019501022730705576;0.9318145265657582;0.9435824529650126;51.27936179600661;1.2692307692307692;4.526019054848144;0.8968916458748744;0.8968916458748744;20.0;14.0;15.0;8.0;6.0;4.0;0.7555911547312619;0.7555911547312619;16.5;2.0;1.0;0.0;1
28;7;40;3;123;22;24;16;81.91785714285716;-2.2299999999999986;1.6;2.6300000000000026;6.742157984588678;-0.5899999999999999;50.0;0.7857142857142857;0.5714285714285714;3.0237157840738176;0.8571428571428571;4.535573676110727;3.2071349029490928;0.013882962438032824;0.953739129949394;0.9606482621112574;72.03073583635636;1.1666666666666667;4.535573676110727;0.3526530898057598;0.3526530898057598;16.0;18.0;10.0;7.0;10.0;3.0;1.0363880290443737;1.0363880290443737;4.0;7.0;1.0;0.0;1
78;5;101;5;314;58;59;33;81.45484615384616;2.0600000000000023;6.0;5.973333333333329;8.841846274778883;4.91;56.41025641025641;0.7435897435897436;0.4230769230769231;3.7365142126771658;0.7564102564102564;6.680434501453115;4.723780537250071;0.014708006955477717;0.9359214962740583;0.9550024350458736;67.99017725699191;1.3220338983050848;6.680434501453115;2.100475273424847;2.100475273424847;43.0;42.0;29.0;25.0;15.0;12.0;1.624564057313209;1.624564057313209;15.6;5.0;4.0;0.0;1
33;1;55;6;153;25;29;20;32.34;9.080000000000002;13.200000000000001;10.564848484848486;17.122413403193683;13.910000000000004;45.45454545454545;0.7575757575757576;0.6060606060606061;3.481553119113957;0.8787878787878788;5.048252022715237;3.569653238400649;0.01056897821357131;0.9630454877592735;0.9699187595630073;94.61652581665177;1.1379310344827587;5.048252022715237;2.0350316924229808;2.0350316924229808;15.0;19.0;12.0;10.0;5.0;4.0;1.5645339683028965;1.5645339683028965;33.0;1.0;0.0;0.0;1
36;2;57;7;170;30;30;15;54.61500000000001;3.2300000000000004;7.2;10.32222222222222;13.81666964889586;6.41;52.77777777777778;0.8333333333333334;0.4166666666666667;2.5;0.8333333333333334;5.0;3.5355339059327378;0.014197720180029546;0.9491222008519636;0.9590880914258779;70.43384341428252;1.2;5.0;1.2871994123066774;1.2871994123066774;22.0;19.0;13.0;9.0;2.0;3.0;1.978702774210214;1.978702774210214;18.0;2.0;0.0;0.0;1
38;1;59;7;172;31;32;17;36.91236842105266;11.030000000000001;15.200000000000001;10.035789473684204;18.243605946275583;16.410000000000004;47.368421052631575;0.8157894736842105;0.4473684210526316;2.757764159222963;0.8421052631578947;5.191085476184401;3.670651741928988;0.01298744161421776;0.952757062133867;0.9625226009495459;76.99745875317495;1.1875;5.191085476184401;0.8987103135395565;0.8987103135395565;22.0;21.0;18.0;15.0;5.0;6.0;1.3321853371736274;1.3321853371736274;38.0;1.0;0.0;1.0;1
35;4;54;6;167;28;27;15;67.42803571428573;-0.6699999999999982;3.2;8.873142857142856;9.888512548439397;1.4100000000000001;54.285714285714285;0.8;0.42857142857142855;2.53546276418555;0.7714285714285715;4.563832975533989;3.2271172452028627;0.020530137162616795;0.9270082166367786;0.9402478043742769;48.70888061190814;1.2962962962962963;4.563832975533989;0.2853036055962009;0.2853036055962009;21.0;14.0;8.0;8.0;5.0;1.0;0.7764842344531808;0.7764842344531808;8.75;4.0;0.0;0.0;1
35;2;46;3;149;24;32;18;77.8839285714286;2.84;6.800000000000001;7.540571428571429;10.125756701596842;5.91;51.42857142857142;0.6857142857142857;0.5142857142857142;3.04255531702266;0.9142857142857143;5.408987230262506;3.8247315498700596;0.007089289176517231;0.9747951094689316;0.9798747175612705;141.05786561964905;1.09375;5.408987230262506;0.23008033038420736;0.23008033038420736;18.0;16.0;13.0;6.0;5.0;4.0;0.6597146067969515;0.6597146067969515;17.5;2.0;0.0;1.0;1
29;2;41;3;129;21;25;16;72.51060344827589;1.6700000000000017;5.6000000000000005;8.314482758620688;10.125756701596842;4.41;44.827586206896555;0.7241379310344828;0.5517241379310345;2.9711254108328298;0.8620689655172413;4.642383454426297;3.2826608214930637;0.01308970614953895;0.9559230870669092;0.962871714998145;76.3959090124588;1.16;4.642383454426297;0.5307779309096355;0.5307779309096355;14.0;12.0;10.0;7.0;4.0;3.0;0.9621032524650124;0.9621032524650124;14.5;2.0;5.0;1.0;1
29;6;34;1;109;24;26;16;102.74295977011496;-2.2299999999999986;1.6;0.17655172413792997;5.46131890053228;-5.300000000000001;44.827586206896555;0.8275862068965517;0.5517241379310345;2.9711254108328298;0.896551724137931;4.828078792603349;3.4139672543527864;0.009630687200289471;0.9675706271505612;0.9728468943008584;103.8347502315248;1.1153846153846154;4.828078792603349;0.5021743104764763;0.5021743104764763;17.0;20.0;10.0;6.0;5.0;6.0;1.0109867185242751;1.0109867185242751;4.833333333333333;6.0;2.0;0.0;1
33;3;47;2;156;29;30;16;75.17909090909093;0.5;4.4;9.305454545454545;7.793537801064561;2.91;51.515151515151516;0.8787878787878788;0.48484848484848486;2.7852424952911656;0.9090909090909091;5.222329678670935;3.6927447293799815;0.007795973340387787;0.972741320266343;0.977921496293501;128.2713468014833;1.1;5.222329678670935;0.6515743911943961;0.6515743911943961;19.0;19.0;10.0;4.0;7.0;4.0;0.49201654113224363;0.49201654113224363;11.0;3.0;2.0;0.0;1
30;3;46;4;140;27;27;16;66.965;0.11000000000000121;4.0;8.68;9.725611199111238;2.41;60.0;0.9;0.5333333333333333;2.9211869733608857;0.9;4.929503017546495;3.485685011586675;0.009107815310441636;0.9690225224134634;0.9742939984842598;109.7958144642604;1.1111111111111112;4.929503017546495;0.450505984141152;0.450505984141152;19.0;19.0;12.0;13.0;7.0;3.0;0.6162900190622378;0.6162900190622378;10.0;3.0;6.0;0.0;1
32;2;43;3;135;27;23;14;76.91375000000001;2.4499999999999993;6.4;7.1562499999999964;10.125756701596842;5.41;59.375;0.84375;0.4375;2.4748737341529163;0.71875;4.065863991822648;2.875;0.027494192131495426;0.9047123912114026;0.9194334443236033;36.37131781204329;1.391304347826087;4.065863991822648;3.0714963560807718;3.0714963560807718;18.0;20.0;13.0;11.0;7.0;5.0;1.6941246055360344;1.6941246055360344;16.0;2.0;5.0;0.0;1
28;4;41;3;130;22;25;13;75.8514285714286;-1.0599999999999987;2.8000000000000003;7.271428571428572;7.908726449838941;0.9100000000000001;53.57142857142857;0.7857142857142857;0.4642857142857143;2.456769074559977;0.8928571428571429;4.72455591261534;3.3407655239053047;0.010206493302733778;0.9659898769835575;0.9712521237667612;97.9768437933676;1.12;4.72455591261534;0.2941803731692188;0.2941803731692188;16.0;16.0;11.0;8.0;9.0;2.0;0.7487729499302552;0.7487729499302552;7.0;2.0;2.0;0.0;1
31;2;48;5;143;23;29;17;60.10895161290327;2.0600000000000023;6.0;9.414193548387097;12.161744961471694;4.91;61.29032258064516;0.7419354838709677;0.5483870967741935;3.0532901344551737;0.9354838709677419;5.208553758776472;3.6830036830055244;0.0056555171419780635;0.980579026499701;0.9841033572782466;176.8184897853995;1.0689655172413792;5.208553758776472;0.989419688988254;0.989419688988254;14.0;16.0;9.0;6.0;4.0;5.0;1.5648146440957307;1.5648146440957307;15.5;2.0;0.0;0.0;1
27;1;41;4;122;22;25;13;50.96333333333334;6.740000000000002;10.8;9.67259259259259;14.554592549557764;10.910000000000004;51.85185185185185;0.8148148148148148;0.48148148148148145;2.5018511664883785;0.9259259259259259;4.811252243246881;3.4020690871988584;0.007084994536261114;0.9766490138119513;0.9801888735314174;141.1433692548363;1.08;4.811252243246881;0.5031443774715149;0.5031443774715149;16.0;14.0;10.0;9.0;6.0;2.0;1.6252779575706022;1.6252779575706022;27.0;1.0;1.0;1.0;1
26;2;43;5;122;16;24;16;53.72461538461542;1.2800000000000011;5.2;9.513846153846153;12.161744961471694;3.91;42.30769230769231;0.6153846153846154;0.6153846153846154;3.1378581622109447;0.9230769230769231;4.706787243316417;3.328201177351375;0.007540391143945;0.975432677718585;0.9789406266323804;132.61911496501196;1.0833333333333333;4.706787243316417;0.5438441223924722;0.5438441223924722;12.0;12.0;10.0;6.0;4.0;2.0;0.85339416621806;0.85339416621806;13.0;1.0;2.0;3.0;1
