level;total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;flesch_reading_ease;flesch_kinkaid;gunning_fog;coleman_liau;smog_grade;automated_readibility_index;lexical_density;beyond_2000;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;m;h;s;u;mwf;r;bigram_model;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_model_reverse;bigram_perplexety_reverse;words_per_sentence;sentences_per_paragraph;simple_errors_per_word;complex_errors_per_word
1;90;4;129;9;370;78;67;41;62.737503;4.79;8.8;7.057778;11.407656;8.41;48.888888888888886;0.8666667;0.45555556;4.3217793;0.74444443;7.06242;4.993885;0.014574914;0.93441564;0.9548987;68.61104;1.3432835;7.06242;4.996733;4.996733;59.0;60.0;39.0;34.0;26.0;14.0;5.3464766;5.3464766;22.5;4.0;1.0;0.0
1;43;3;56;3;163;35;37;25;82.109924;1.67;5.6;4.4241858;8.841846;-0.3;51.162790697674424;0.81395346;0.5813953;3.8124642;0.8604651;5.642447;3.9898126;0.010623183;0.9600441;0.9692195;94.13374;1.1621622;5.642447;1.3094625;1.3094625;27.0;23.0;16.0;13.0;9.0;4.0;1.9324558;1.9324558;14.333333;3.0;1.0;0.0
1;57;6;82;8;236;43;42;28;75.487236;-0.28;3.6000001;5.4294744;9.725611;1.91;47.368421052631575;0.75438595;0.49122807;3.7086906;0.7368421;5.563036;3.9336605;0.018682046;0.9244675;0.94378144;53.52733;1.3571428;5.563036;1.3211063;1.3211063;35.0;33.0;18.0;14.0;7.0;6.0;2.0739493;2.0739493;9.5;3.0;1.0;0.0
1;67;4;91;6;293;55;49;28;74.92927;2.45;6.4;8.146865;9.888513;5.41;53.73134328358209;0.8208955;0.41791046;3.4207444;0.73134327;5.986303;4.2329555;0.017696958;0.92558974;0.9461606;56.506886;1.3673469;5.986303;3.2234647;3.2234647;35.0;35.0;24.0;16.0;16.0;6.0;2.5227537;2.5227537;16.75;1.3333334;0.0;0.0
1;28;2;37;1;104;25;23;11;80.832146;1.67;5.6;3.9257133;7.1686215;-0.3;57.14285714285714;0.89285713;0.39285713;2.0788045;0.8214286;4.3465915;3.0735042;0.017715923;0.9409669;0.94944704;56.446396;1.2173913;4.3465915;2.1160245;2.1160245;20.0;16.0;7.0;7.0;5.0;4.0;1.1195328;1.1195328;14.0;2.0;0.0;0.0
1;28;2;39;2;110;22;26;17;74.78928;1.67;5.6;5.1857142;8.841846;-0.3;53.57142857142857;0.78571427;0.60714287;3.212698;0.9285714;4.913538;3.4743962;0.006674237;0.9777601;0.9813141;149.82986;1.0769231;4.913538;0.41395837;0.41395837;13.0;18.0;9.0;5.0;4.0;6.0;0.39836687;0.39836687;14.0;2.0;1.0;0.0
1;63;4;80;7;236;49;48;33;83.42017;2.06;6.0;4.347302;10.4301;0.2;52.38095238095239;0.7777778;0.52380955;4.157609;0.7619048;6.0474315;4.27618;0.015841816;0.9343652;0.95224047;63.12408;1.3125;6.0474315;2.1448886;2.1448886;36.0;35.0;21.0;15.0;9.0;10.0;2.2083247;2.2083247;15.75;4.0;0.0;2.0
1;81;4;115;8;345;58;54;36;66.17014;4.01;8.0;7.7827168;10.934197;7.41;51.85185185185185;0.7160494;0.44444445;4.0;0.6666667;6.0;4.2426405;0.020996388;0.9077324;0.9346059;47.62724;1.5;6.0;2.4992566;2.4992566;42.0;44.0;30.0;19.0;11.0;16.0;2.4256225;2.4256225;20.25;2.0;0.0;0.0
1;70;3;104;7;344;48;58;41;57.460236;5.18;9.2;11.827428;11.855464;8.91;57.14285714285714;0.6857143;0.5857143;4.9004374;0.82857144;6.932326;4.9018946;0.010418572;0.95573676;0.96870327;95.98244;1.2068965;6.932326;1.8057519;1.8057519;40.0;35.0;29.0;18.0;13.0;5.0;2.0823555;2.0823555;23.333334;3.0;4.0;1.0
1;86;4;126;14;380;65;59;39;61.063663;4.4;8.400001;8.804651;13.454273;7.91;53.48837209302325;0.75581396;0.45348838;4.205478;0.68604654;6.3621335;4.498708;0.018991275;0.9154063;0.94083375;52.65576;1.4576272;6.3621335;2.7905893;2.7905893;45.0;48.0;24.0;26.0;12.0;10.0;2.1783464;2.1783464;21.5;2.0;0.0;0.0
1;69;3;92;7;285;55;56;34;70.689995;5.18;9.2;7.200001;11.855464;8.91;43.47826086956522;0.79710144;0.49275362;4.093119;0.8115942;6.7416077;4.7670364;0.011644288;0.9506968;0.96496606;85.87901;1.2321428;6.7416077;2.3698027;2.3698027;39.0;37.0;27.0;16.0;8.0;11.0;2.1511226;2.1511226;23.0;3.0;0.0;0.0
1;59;3;93;8;280;46;48;28;53.520794;3.62;7.6;10.600001;12.457975;6.91;45.76271186440678;0.779661;0.47457626;3.6452894;0.8135593;6.249068;4.4187584;0.012410235;0.9493968;0.9630532;80.57865;1.2291666;6.249068;2.1320221;2.1320221;35.0;35.0;25.0;14.0;11.0;5.0;2.7285395;2.7285395;19.666666;1.5;0.0;0.0
1;45;2;63;5;198;38;36;19;65.5575;4.79;8.8;8.756444;12.161745;8.41;42.22222222222222;0.84444445;0.42222223;2.8323529;0.8;5.3665633;3.7947333;0.015399109;0.9413808;0.9548102;64.93882;1.25;5.3665633;0.70748;0.70748;31.0;28.0;17.0;7.0;5.0;5.0;1.3325464;1.3325464;22.5;2.0;0.0;0.0
1;86;4;125;14;363;71;58;31;62.047386;4.4;8.400001;7.6423254;13.454273;7.91;45.348837209302324;0.8255814;0.3604651;3.3428159;0.6744186;6.254301;4.4224586;0.019852836;0.9115686;0.93802154;50.370636;1.4827586;6.254301;4.932425;4.932425;47.0;50.0;38.0;34.0;22.0;3.0;3.2301104;3.2301104;21.5;2.0;0.0;0.0
1;67;4;99;8;302;50;56;32;64.82778;2.45;6.4;8.936715;10.934197;5.41;50.74626865671642;0.74626863;0.47761193;3.9094222;0.8358209;6.841489;4.837663;0.010144039;0.95734745;0.96964985;98.58006;1.1964285;6.841489;2.532917;2.532917;32.0;34.0;24.0;19.0;13.0;10.0;3.4100237;3.4100237;16.75;1.3333334;0.0;0.0
1;40;1;57;4;174;35;32;19;45.680004;11.81;16.0;9.038;14.554592;17.41;50.0;0.875;0.475;3.0041637;0.8;5.059644;3.5777087;0.016398171;0.9395091;0.95219743;60.98241;1.25;5.059644;1.3110478;1.3110478;22.0;18.0;19.0;16.0;12.0;2.0;2.1961942;2.1961942;40.0;1.0;0.0;0.0
1;64;4;79;6;246;54;47;26;86.16688;2.45;6.4;4.95125;9.888513;0.7;40.625;0.84375;0.40625;3.25;0.734375;5.875;4.1542525;0.01784979;0.9257648;0.9458795;56.023067;1.3617021;5.875;1.2897911;1.2897911;41.0;34.0;25.0;14.0;6.0;5.0;2.086348;2.086348;16.0;4.0;1.0;0.0
1;83;10;113;2;340;74;58;31;83.232185;-0.67;3.2;4.7204814;5.683918;1.41;59.036144578313255;0.8915663;0.37349397;3.402692;0.6987952;6.3663273;4.501673;0.018354747;0.9188933;0.94307387;54.481815;1.4310344;6.3663273;3.0315568;3.0315568;50.0;58.0;35.0;30.0;23.0;10.0;2.9581876;2.9581876;8.3;10.0;1.0;0.0
1;87;5;135;14;410;64;60;36;57.898132;2.84;6.8;10.209196;12.688353;5.91;50.57471264367817;0.7356322;0.41379312;3.859605;0.6896552;6.4326754;4.5485883;0.01863003;0.9168;0.9419529;53.67678;1.45;6.4326754;2.8084075;2.8084075;47.0;42.0;33.0;28.0;21.0;7.0;5.286282;5.286282;17.4;1.6666666;0.0;0.0
1;100;6;131;4;415;87;67;41;79.09234;2.45;6.4;6.826;7.7935376;5.41;54.0;0.87;0.41;4.1;0.67;6.7;4.7376156;0.018883688;0.9130374;0.9404272;52.955757;1.4925373;6.7;3.2062888;3.2062888;69.0;66.0;43.0;28.0;18.0;9.0;4.468498;4.468498;16.666666;1.5;0.0;0.0
1;80;7;119;8;350;64;62;37;69.3925;0.5;4.4;7.335;9.029199;2.91;52.5;0.8;0.4625;4.136726;0.775;6.931811;4.9015303;0.013274146;0.94183236;0.9594399;75.33441;1.2903225;6.931811;1.0968705;1.0968705;52.0;45.0;26.0;18.0;10.0;5.0;3.1902196;3.1902196;11.428572;1.75;2.0;1.0
1;98;8;139;7;402;91;60;35;74.40737;0.89;4.8;5.9036727;7.908726;3.41;56.12244897959183;0.9285714;0.35714287;3.535534;0.6122449;6.0609155;4.285714;0.023338627;0.89299315;0.92567796;42.84742;1.6333333;6.0609155;3.2635453;3.2635453;79.0;54.0;29.0;25.0;17.0;15.0;7.300067;7.300067;12.25;2.6666667;5.0;0.0
1;95;7;119;2;346;81;64;37;87.08737;1.28;5.2000003;3.4345274;6.0791497;-0.8;40.0;0.85263157;0.38947368;3.79612;0.67368424;6.5662613;4.643048;0.01904705;0.91326207;0.9401493;52.501568;1.484375;6.5662613;4.185803;4.185803;75.0;62.0;34.0;27.0;12.0;4.0;5.084413;5.084413;13.571428;1.1666666;1.0;0.0
1;86;8;108;3;312;73;61;36;89.68189;0.11;4.0;2.7786055;6.2581;-2.3;39.53488372093023;0.8488372;0.41860464;3.88198;0.7093023;6.5777993;4.6512065;0.017311113;0.9228903;0.94628423;57.76636;1.409836;6.5777993;3.285071;3.285071;65.0;57.0;35.0;21.0;18.0;15.0;3.614687;3.614687;10.75;1.3333334;2.0;1.0
1;59;4;73;3;217;48;45;33;87.18918;1.67;5.6;3.8196604;7.908726;-0.3;44.06779661016949;0.8135593;0.55932206;4.296234;0.7627119;5.858501;4.1425858;0.016291944;0.93356895;0.9510916;61.380024;1.3111111;5.858501;1.2268698;1.2268698;40.0;33.0;12.0;13.0;4.0;12.0;2.0206084;2.0206084;14.75;2.0;1.0;1.0
1;49;3;70;6;219;35;39;25;69.39952;2.45;6.4;8.667753;11.208143;5.41;48.97959183673469;0.71428573;0.5102041;3.5714285;0.79591835;5.571429;3.939595;0.015070293;0.94134915;0.9555212;66.35571;1.2564102;5.571429;3.7448792;3.7448792;24.0;21.0;18.0;12.0;11.0;2.0;2.5611582;2.5611582;16.333334;3.0;0.0;1.0
1;47;2;77;7;225;29;39;28;44.382496;5.18;9.2;11.089361;13.816669;8.91;44.680851063829785;0.61702126;0.59574467;4.08422;0.82978725;5.6887345;4.022543;0.0125870565;0.95153797;0.96315163;79.44669;1.2051282;5.6887345;2.2576265;2.2576265;25.0;24.0;25.0;21.0;12.0;10.0;1.6714616;1.6714616;23.5;2.0;2.0;0.0
1;84;5;141;17;405;67;60;37;47.775856;2.45;6.4;10.788096;13.662884;5.41;58.333333333333336;0.79761904;0.44047618;4.037031;0.71428573;6.546537;4.6291003;0.017138848;0.9240609;0.94694465;58.346977;1.4;6.546537;5.5098114;5.5098114;42.0;41.0;36.0;28.0;22.0;12.0;3.9520476;3.9520476;16.8;2.5;1.0;0.0
1;36;3;52;5;142;32;30;15;72.455;0.89;4.8;4.9266653;10.504224;-1.3;47.22222222222222;0.8888889;0.41666666;2.5;0.8333333;5.0;3.535534;0.01419772;0.9491222;0.9590881;70.433846;1.2;5.0;1.8018632;1.8018632;23.0;21.0;13.0;9.0;7.0;2.0;2.1032763;2.1032763;12.0;3.0;1.0;0.0
1;72;3;100;11;290;65;40;21;64.975006;5.57;9.6;6.6499996;14.068176;9.41;50.0;0.9027778;0.29166666;2.4748738;0.5555556;4.714045;3.3333333;0.032137275;0.8625596;0.8982565;31.116516;1.8;4.714045;1.7338849;1.7338849;53.0;49.0;28.0;22.0;13.0;5.0;4.1045923;4.1045923;24.0;1.5;4.0;0.0
1;45;3;53;1;171;38;37;21;91.97;2.06;6.0;4.570667;6.427356;0.2;44.44444444444444;0.84444445;0.46666667;3.130495;0.82222223;5.5156345;3.9001424;0.01350831;0.9485784;0.96050817;74.02851;1.2162162;5.5156345;0.8913519;0.8913519;30.0;24.0;15.0;12.0;8.0;5.0;1.5882317;1.5882317;15.0;3.0;2.0;0.0
1;56;3;87;7;261;41;48;30;56.45619;3.23;7.2000003;10.019284;11.855464;6.41;46.42857142857143;0.73214287;0.53571427;4.008919;0.85714287;6.41427;4.5355735;0.009513444;0.961705;0.97196096;105.1144;1.1666666;6.41427;1.8143535;1.8143535;34.0;25.0;16.0;12.0;8.0;7.0;1.7838622;1.7838622;18.666666;3.0;6.0;0.0
1;68;10;100;8;312;52;58;37;75.52124;-1.45;2.4;6.8258834;8.238735;0.41;57.35294117647059;0.7647059;0.5441176;4.486909;0.85294116;7.033533;4.973459;0.008934088;0.96230257;0.9733098;111.93084;1.1724138;7.033533;2.7011392;2.7011392;42.0;33.0;26.0;22.0;16.0;6.0;2.5507712;2.5507712;6.8;10.0;2.0;0.0
1;72;9;96;5;272;51;50;29;85.91499;-0.67;3.2;2.713333;7.1686215;-3.3;50.0;0.7083333;0.4027778;3.417683;0.6944444;5.8925567;4.1666665;0.019936886;0.91473657;0.9386728;50.158283;1.44;5.8925567;2.4526463;2.4526463;40.0;34.0;18.0;12.0;9.0;3.0;2.024262;2.024262;8.0;9.0;15.0;0.0
1;108;8;141;7;393;97;70;43;82.682495;1.28;5.2000003;3.404074;7.908726;-0.8;50.92592592592593;0.8981481;0.39814815;4.1376767;0.6481481;6.735753;4.7628965;0.01978054;0.90738493;0.937044;50.554737;1.5428572;6.735753;3.1591794;3.1591794;73.0;68.0;60.0;36.0;19.0;21.0;3.7856977;3.7856977;13.5;8.0;5.0;0.0
2;140;7;194;13;613;117;99;62;69.30357;4.01;8.0;8.466001;10.65028;7.41;53.57142857142857;0.8357143;0.44285715;5.2399564;0.70714283;8.367027;5.916382;0.014190213;0.92987704;0.9544952;70.47111;1.4141414;8.367027;3.2767367;3.2767367;88.0;85.0;58.0;43.0;33.0;16.0;5.3895025;5.3895025;20.0;7.0;3.0;1.0
2;95;6;133;8;415;80;71;49;72.324165;2.06;6.0;8.016842;9.725611;4.91;50.526315789473685;0.84210527;0.51578945;5.027294;0.7473684;7.2844462;5.1508813;0.01404185;0.9360551;0.9564104;71.21568;1.3380282;7.2844462;3.7710116;3.7710116;57.0;53.0;34.0;26.0;21.0;19.0;4.6531515;4.6531515;15.833333;3.0;6.0;1.0
2;84;3;111;5;357;62;65;44;66.62215;7.13;11.2;8.132857;10.504224;11.41;44.047619047619044;0.7380952;0.52380955;4.8007936;0.77380955;7.0920815;5.0148587;0.013061723;0.9421259;0.959951;76.559586;1.2923077;7.0920815;2.9378593;2.9378593;44.0;45.0;32.0;25.0;14.0;8.0;1.7099016;1.7099016;28.0;3.0;5.0;0.0
2;61;3;94;12;299;51;51;32;55.829456;4.01;8.0;11.565902;14.554592;7.41;60.65573770491803;0.8360656;0.52459013;4.0971804;0.8360656;6.529881;4.617323;0.010595019;0.9564452;0.9684984;94.38397;1.1960784;6.529881;1.4332016;1.4332016;36.0;39.0;23.0;18.0;8.0;7.0;2.2803311;2.2803311;20.333334;3.0;1.0;0.0
2;106;10;180;22;515;82;79;53;52.415623;0.11;4.0;9.9754715;11.602472;2.41;55.660377358490564;0.7735849;0.5;5.147815;0.745283;7.673158;5.425742;0.013518291;0.93695825;0.9577098;73.973854;1.3417722;7.673158;2.3773491;2.3773491;58.0;51.0;42.0;28.0;22.0;11.0;2.790165;2.790165;10.6;5.0;5.0;0.0
2;80;3;116;7;366;70;63;38;57.09833;6.35;10.400001;9.990998;11.855464;10.41;53.75;0.875;0.475;4.248529;0.7875;7.043614;4.9805875;0.012440889;0.9454837;0.9620587;80.38011;1.2698413;7.043614;2.5695426;2.5695426;50.0;53.0;32.0;25.0;18.0;12.0;2.8430846;2.8430846;26.666666;1.5;0.0;1.0
2;99;4;149;13;468;83;74;43;54.386475;5.57;9.6;10.800404;13.078686;9.41;52.52525252525253;0.83838385;0.43434343;4.3216624;0.74747473;7.4372797;5.258951;0.013784182;0.93666005;0.95709175;72.54692;1.3378378;7.4372797;3.3921037;3.3921037;56.0;61.0;35.0;38.0;18.0;13.0;3.161127;3.161127;24.75;2.0;0.0;0.0
2;115;10;162;14;511;96;84;54;75.98685;0.5;4.4;7.7537384;9.888513;2.91;53.91304347826087;0.8347826;0.4695652;5.035526;0.7304348;7.83304;5.538796;0.013951764;0.9337998;0.9560117;71.67552;1.3690476;7.83304;3.264835;3.264835;65.0;68.0;47.0;33.0;20.0;13.0;4.9378877;4.9378877;11.5;3.3333333;3.0;0.0
2;91;5;118;9;365;72;65;38;78.6609;3.23;7.2000003;6.158242;10.793553;6.41;53.84615384615385;0.7912088;0.41758242;3.9834824;0.71428573;6.8138514;4.8181205;0.016536007;0.9254084;0.9485425;60.474094;1.4;6.8138514;4.3425484;4.3425484;53.0;42.0;37.0;25.0;12.0;7.0;4.063036;4.063036;18.2;1.6666666;1.0;2.0
2;168;7;244;20;727;147;105;63;59.603577;5.57;9.6;8.411667;12.457975;9.41;55.952380952380956;0.875;0.375;4.8605556;0.625;8.100925;5.7282195;0.017901486;0.90827346;0.94111747;55.861286;1.6;8.100925;7.1924763;7.1924763;86.0;100.0;70.0;57.0;37.0;17.0;10.050831;10.050831;24.0;2.3333333;2.0;0.0
2;88;5;123;8;347;78;64;38;70.723274;2.84;6.8;5.7040906;10.355216;1.2;46.590909090909086;0.8863636;0.4318182;4.0508137;0.72727275;6.822423;4.8241816;0.015885716;0.9288743;0.9507802;62.94963;1.375;6.822423;3.5816855;3.5816855;59.0;49.0;36.0;24.0;12.0;18.0;6.4233313;6.4233313;17.6;5.0;2.0;0.0
2;64;5;94;8;300;51;55;34;69.58675;0.89;4.8;9.45;10.355216;3.41;64.0625;0.796875;0.53125;4.25;0.859375;6.875;4.861359;0.00876198;0.9635599;0.973955;114.12946;1.1636363;6.875;1.8583676;1.8583676;33.0;33.0;23.0;21.0;11.0;8.0;2.1970608;2.1970608;12.8;2.5;2.0;0.0
2;183;12;271;27;826;145;109;75;66.07429;2.06;6.0;8.799346;10.793553;4.91;60.10928961748634;0.79234976;0.40983605;5.5441594;0.59562844;8.057512;5.697521;0.019092197;0.90053946;0.93652683;52.37742;1.678899;8.057512;4.6747947;4.6747947;103.0;93.0;61.0;50.0;38.0;22.0;7.2480507;7.2480507;15.25;4.0;3.0;1.0
2;77;4;129;18;368;68;61;37;45.56378;3.62;7.6;10.764154;14.836746;6.91;57.14285714285714;0.8831169;0.48051947;4.2165413;0.7922078;6.9515953;4.91552;0.0123449005;0.94637614;0.9624748;81.005104;1.2622951;6.9515953;6.3636346;6.3636346;48.0;46.0;32.0;22.0;19.0;7.0;4.0881114;4.0881114;19.25;4.0;0.0;0.0
2;113;7;147;7;455;100;76;47;80.395134;2.45;6.4;6.0424786;8.648137;5.41;51.32743362831859;0.88495576;0.4159292;4.421388;0.67256635;7.1494784;5.0554447;0.017748836;0.91609436;0.9435835;56.34172;1.4868422;7.1494784;5.753724;5.753724;79.0;74.0;42.0;34.0;14.0;12.0;5.2941365;5.2941365;16.142857;1.75;3.0;0.0
2;93;6;123;9;377;78;65;43;79.21217;2.06;6.0;6.1264515;10.125756;4.91;49.46236559139785;0.83870965;0.4623656;4.4588923;0.6989247;6.740186;4.7660313;0.017435953;0.9209698;0.9455249;57.352757;1.4307692;6.740186;3.9554126;3.9554126;60.0;60.0;36.0;31.0;18.0;13.0;3.9377942;3.9377942;15.5;1.5;2.0;0.0
2;116;6;150;12;468;99;80;52;77.81512;3.62;7.6;6.3917255;11.208143;6.91;50.86206896551724;0.8534483;0.44827586;4.8280787;0.6896552;7.4278135;5.2522573;0.016443325;0.9218352;0.94779086;60.814953;1.45;7.4278135;3.7201097;3.7201097;73.0;66.0;40.0;26.0;24.0;14.0;2.7579837;2.7579837;19.333334;6.0;2.0;0.0
2;103;6;171;16;506;69;76;52;48.95841;2.84;6.8;11.361942;12.457975;5.91;44.66019417475729;0.6699029;0.5048544;5.123712;0.7378641;7.4885025;5.295171;0.014152028;0.9344092;0.95576304;70.66125;1.3552631;7.4885025;2.6945565;2.6945565;47.0;46.0;34.0;20.0;12.0;10.0;1.8470498;1.8470498;17.166666;3.0;7.0;2.0
2;111;4;174;21;507;88;77;52;46.052532;6.74;10.8;9.99063;15.774803;10.91;49.549549549549546;0.7927928;0.46846846;4.9356217;0.6936937;7.3085165;5.1679015;0.016489185;0.9223437;0.947833;60.64581;1.4415585;7.3085165;3.0140173;3.0140173;58.0;65.0;42.0;29.0;14.0;13.0;4.0234385;4.0234385;27.75;0.8;1.0;0.0
2;80;5;113;10;326;71;63;31;71.097496;2.45;6.4;6.3109984;11.208143;5.41;50.0;0.8875;0.3875;3.4659054;0.7875;7.043614;4.9805875;0.012440889;0.9454837;0.9620587;80.38011;1.2698413;7.043614;3.59996;3.59996;55.0;54.0;37.0;32.0;16.0;9.0;2.3898087;2.3898087;16.0;1.6666666;0.0;1.0
2;97;2;139;15;418;76;73;49;36.37657;14.93;19.2;8.928248;18.7741;21.41;49.48453608247423;0.78350514;0.5051546;4.9751964;0.7525773;7.412027;5.2410946;0.013582368;0.9378646;0.95781136;73.62486;1.3287672;7.412027;4.2311068;4.2311068;50.0;54.0;34.0;28.0;10.0;14.0;3.4453998;3.4453998;48.5;1.0;2.0;1.0
2;67;6;88;3;257;47;49;33;84.384415;0.5;4.4;4.103881;7.1686215;-1.8;44.776119402985074;0.70149255;0.49253732;4.031592;0.73134327;5.986303;4.2329555;0.017696958;0.92558974;0.9461606;56.506886;1.3673469;5.986303;2.1597698;2.1597698;38.0;34.0;24.0;18.0;16.0;7.0;1.4313357;1.4313357;11.166667;1.5;1.0;0.0
2;94;6;143;18;434;73;70;48;62.233334;2.06;6.0;9.458723;13.023867;4.91;59.57446808510638;0.7765958;0.5106383;4.950822;0.7446808;7.219949;5.1052747;0.014281866;0.93511325;0.95567834;70.01886;1.3428571;7.219949;2.3576236;2.3576236;49.0;50.0;35.0;29.0;17.0;15.0;2.4008105;2.4008105;15.666667;2.0;1.0;0.0
2;101;5;139;8;400;85;69;42;69.9023;4.01;8.0;6.0217824;10.355216;2.7;52.475247524752476;0.84158415;0.41584158;4.1791563;0.6831683;6.8657565;4.854823;0.017888539;0.91744226;0.9436582;55.90172;1.4637681;6.8657565;3.6190348;3.6190348;61.0;58.0;30.0;16.0;19.0;8.0;3.92753;3.92753;20.2;2.5;2.0;0.0
2;64;5;116;19;345;48;53;35;40.5055;0.89;4.8;13.584375;14.265292;8.12;51.5625;0.75;0.546875;4.375;0.828125;6.625;4.684582;0.01090355;0.9546534;0.96743935;91.71325;1.2075472;6.625;2.3127456;2.3127456;30.0;30.0;20.0;10.0;11.0;10.0;1.3643222;1.3643222;12.8;2.5;0.0;1.0
2;114;5;152;9;446;88;73;43;70.893;4.79;8.8;5.905966;10.793553;3.7;56.14035087719298;0.7719298;0.37719297;4.027319;0.6403509;6.837076;4.834543;0.019871052;0.90588677;0.93644625;50.324463;1.5616438;6.837076;3.0140507;3.0140507;72.0;66.0;46.0;25.0;21.0;10.0;3.6438797;3.6438797;22.8;1.6666666;0.0;0.0
2;97;5;131;6;368;86;70;40;72.89039;3.62;7.6;4.9818554;9.3871;2.2;48.45360824742268;0.88659793;0.41237113;4.0613847;0.72164947;7.1074233;5.0257072;0.01558754;0.9286915;0.95134723;64.1538;1.3857143;7.1074233;4.1992846;4.1992846;63.0;64.0;40.0;27.0;24.0;12.0;6.921233;6.921233;19.4;1.6666666;3.0;1.0
2;83;5;110;10;348;69;61;29;77.865524;2.45;6.4;7.0703607;11.208143;5.41;48.19277108433735;0.8313253;0.3493976;3.1831636;0.73493975;6.69562;4.734518;0.015772013;0.93030596;0.9513811;63.403446;1.3606558;6.69562;2.226974;2.226974;51.0;45.0;35.0;24.0;16.0;10.0;3.4744556;3.4744556;16.6;2.5;1.0;1.0
2;76;5;124;16;363;63;55;33;53.375423;2.06;6.0;10.337367;13.3483715;4.91;51.31578947368421;0.82894737;0.43421054;3.7853596;0.7236842;6.308933;4.461089;0.017243179;0.9253244;0.9470499;57.993946;1.3818182;6.308933;4.1204653;4.1204653;41.0;38.0;31.0;23.0;16.0;7.0;2.3175387;2.3175387;15.2;5.0;2.0;0.0
2;184;15;219;7;659;161;89;52;93.69194;0.89;4.8;2.8463035;7.0316486;-1.3;41.30434782608695;0.875;0.2826087;3.8334908;0.48369566;6.5611672;4.639446;0.026706548;0.8607271;0.9091884;37.444;2.0674157;6.5611672;9.240586;9.240586;149.0;114.0;83.0;59.0;33.0;26.0;10.599352;10.599352;12.266666;2.142857;11.0;1.0
2;150;12;193;10;553;121;73;42;85.2955;0.89;4.8;3.509601;7.7935376;-1.3;44.0;0.8066667;0.28;3.4292855;0.48666668;5.960425;4.214657;0.028684875;0.85627055;0.90371525;34.861576;2.0547945;5.960425;6.2028317;6.2028317;114.0;85.0;67.0;28.0;35.0;26.0;8.1412735;8.1412735;12.5;1.7142857;4.0;1.0
2;92;4;121;8;354;77;68;39;72.22261;5.18;9.2;5.53826;10.934197;4.2;47.82608695652174;0.8369565;0.42391303;4.066031;0.73913044;7.08949;5.0130267;0.014783939;0.9331502;0.9541462;67.64097;1.3529412;7.08949;3.2660222;3.2660222;67.0;53.0;32.0;14.0;13.0;12.0;3.3041623;3.3041623;23.0;0.6666667;1.0;0.0
2;111;9;134;7;403;92;79;43;92.186935;0.89;4.8;3.1481092;7.908726;-1.3;42.34234234234234;0.8288288;0.3873874;4.0813794;0.7117117;7.498348;5.3021326;0.015333063;0.9277885;0.95163137;65.218544;1.4050633;7.498348;2.3703256;2.3703256;82.0;55.0;38.0;24.0;14.0;10.0;4.4716578;4.4716578;12.333333;1.5;2.0;1.0
2;55;5;70;5;209;39;45;27;87.99728;0.5;4.4;3.853091;8.841846;-1.8;40.0;0.7090909;0.4909091;3.6406794;0.8181818;6.0677986;4.2905817;0.012496059;0.9499241;0.962991;80.02523;1.2222222;6.0677986;0.75678736;0.75678736;39.0;23.0;10.0;8.0;2.0;6.0;2.7918375;2.7918375;11.0;1.25;6.0;0.0
2;111;12;132;4;387;101;78;41;96.84084;-0.28;3.6000001;1.5005406;6.0791497;-2.8;48.64864864864865;0.9099099;0.36936936;3.8915477;0.7027027;7.4034324;5.2350173;0.015907418;0.9250835;0.94974715;62.86375;1.4230769;7.4034324;3.1927152;3.1927152;93.0;61.0;36.0;27.0;6.0;15.0;5.175724;5.175724;9.25;2.0;16.0;0.0
2;106;6;166;20;516;85;81;53;56.41654;2.84;6.8;11.147926;13.5591;5.91;63.20754716981132;0.8018868;0.5;5.147815;0.7641509;7.8674154;5.5631027;0.012368682;0.9423194;0.96141523;80.84936;1.308642;7.8674154;4.2756786;4.2756786;58.0;66.0;51.0;26.0;15.0;11.0;5.3249393;5.3249393;17.666666;6.0;0.0;1.0
2;155;12;210;13;595;135;93;55;79.105225;0.89;4.8;4.48;8.447377;-1.3;47.096774193548384;0.87096775;0.3548387;4.4177065;0.6;7.4699397;5.282045;0.020082673;0.89871454;0.93400234;49.794167;1.6666666;7.4699397;3.5686486;3.5686486;124.0;80.0;55.0;33.0;11.0;19.0;5.158487;5.158487;12.916667;4.0;0.0;0.0
2;139;8;251;34;706;122;92;62;36.43247;2.84;6.8;12.361728;13.662884;10.62;59.71223021582733;0.8776978;0.44604316;5.2587714;0.6618705;7.803338;5.517793;0.016948737;0.9163669;0.9452851;59.001446;1.5108696;7.803338;7.45962;7.45962;74.0;76.0;70.0;64.0;36.0;19.0;6.0234723;6.0234723;17.375;8.0;0.0;1.0
2;100;6;179;26;514;78;61;41;38.484337;2.45;6.4;12.6472;15.02113;10.12;55.00000000000001;0.78;0.41;4.1;0.61;6.1;4.313351;0.023307517;0.8926649;0.9256512;42.904613;1.6393442;6.1;5.0454497;5.0454497;44.0;50.0;48.0;33.0;27.0;14.0;4.0912127;4.0912127;16.666666;6.0;1.0;5.0
