total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;h;s;mwf;r;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_perplexety_reverse;simple_errors_per_word;complex_errors_per_word;level
37;5;55;5;165;25;30;18;0.4864864864864865;2.9591817714964312;0.8108108108108109;4.931969619160719;3.4874291623145783;0.9419204379452388;0.9533985676272333;1.2333333333333334;4.931969619160719;0.6636982936377067;17.0;17.0;9.0;10.0;7.0;6.0;0.47980075324359384;4.0;0.0;2
54;2;63;2;197;48;41;21;0.3888888888888889;2.857738033247041;0.7592592592592593;5.579393303006127;3.9452268394624426;0.930956861034032;0.9482902437803166;1.3170731707317074;5.579393303006127;2.6422721286468294;37.0;28.0;22.0;14.0;9.0;5.0;2.6218591680069823;0.0;0.0;2
75;5;92;4;288;66;56;34;0.4533333333333333;3.9259818304894547;0.7466666666666667;6.466323014923808;4.572380853195265;0.9323364847525009;0.9521003962959574;1.3392857142857142;6.466323014923808;0.9644753407541083;53.0;41.0;26.0;18.0;10.0;8.0;2.146717016729371;1.0;1.0;2
45;6;66;6;199;38;35;27;0.6;4.024922359499621;0.7777777777777778;5.217491947499509;3.689323936863109;0.9339803754716196;0.9489061468123907;1.2857142857142858;5.217491947499509;1.6999694893807626;29.0;26.0;12.0;7.0;7.0;3.0;2.2550846340320057;0.0;0.0;2
74;10;102;3;313;53;61;38;0.5135135135135135;4.4174102722651325;0.8243243243243243;7.091105963372976;5.014169112813398;0.955114240875238;0.9685355015334167;1.2131147540983607;7.091105963372976;1.6459998690362532;37.0;39.0;22.0;19.0;9.0;6.0;1.916386579953611;4.0;1.0;2
68;5;76;1;243;54;44;29;0.4264705882352941;3.516766563026828;0.6470588235294118;5.335783750799325;3.7729688731351945;0.8968320236211828;0.9243694501104378;1.5454545454545454;5.335783750799325;2.647093428376854;45.0;33.0;20.0;13.0;2.0;8.0;3.706752267804956;3.0;0.0;2
62;3;78;3;233;52;47;20;0.3225806451612903;2.54000254000381;0.7580645161290323;5.969005969008953;4.220724597629211;0.9328864152476569;0.9509927731554148;1.3191489361702127;5.969005969008953;2.392496878383651;43.0;44.0;25.0;13.0;8.0;7.0;3.125390171010769;0.0;0.0;2
42;1;52;3;171;39;37;15;0.35714285714285715;2.3145502494313788;0.8809523809523809;5.7092239485974;4.037030969365859;0.9660880391837954;0.9738329184577865;1.135135135135135;5.7092239485974;2.522843481842446;28.0;29.0;19.0;12.0;6.0;8.0;1.3537545694009434;1.0;0.0;2
40;1;59;4;169;32;33;19;0.475;3.00416377715996;0.825;5.217758139277826;3.689512162874653;0.9478508595793452;0.9589694498215111;1.2121212121212122;5.217758139277826;0.5011154020439963;24.0;24.0;17.0;7.0;4.0;4.0;1.0524953145369886;1.0;1.0;2
140;7;194;13;613;117;99;62;0.44285714285714284;5.239956379316803;0.7071428571428572;8.367027121812313;5.916381616205248;0.9298770443427304;0.9544952028927193;1.4141414141414141;8.367027121812313;3.276737394716751;88.0;85.0;58.0;43.0;33.0;16.0;5.38950154264856;3.0;1.0;3
95;6;133;8;415;80;71;49;0.5157894736842106;5.027293925217255;0.7473684210526316;7.2844462998045945;5.150881375781083;0.9360551412585774;0.9564104149828457;1.3380281690140845;7.2844462998045945;3.771011193042667;57.0;53.0;34.0;26.0;21.0;19.0;4.65315144239563;6.0;1.0;3
84;3;111;5;357;62;65;44;0.5238095238095238;4.800793585191832;0.7738095238095238;7.092081432669753;5.014858873767987;0.9421259012526497;0.9599509585193392;1.2923076923076924;7.092081432669753;2.9378589272995512;44.0;45.0;32.0;25.0;14.0;8.0;1.7099014348152108;5.0;0.0;3
61;3;94;12;299;51;51;32;0.5245901639344263;4.097180157852671;0.8360655737704918;6.529880876577695;4.617323048168445;0.9564452139946669;0.9684984103845141;1.196078431372549;6.529880876577695;1.4332017799876884;36.0;39.0;23.0;18.0;8.0;7.0;2.28033057709084;1.0;0.0;3
106;10;180;22;515;82;79;53;0.5;5.1478150704934995;0.7452830188679245;7.673158312622387;5.425742275973216;0.9369582757033901;0.957709762649068;1.3417721518987342;7.673158312622387;2.377348794303202;58.0;51.0;42.0;28.0;22.0;11.0;2.7901644422371725;5.0;0.0;3
80;3;116;7;366;70;63;38;0.475;4.2485291572496005;0.7875;7.043614129124337;4.980587314765197;0.9454836932317899;0.9620587422836475;1.2698412698412698;7.043614129124337;2.5695425289955858;50.0;53.0;32.0;25.0;18.0;12.0;2.843084307361163;0.0;1.0;3
115;10;162;14;511;96;84;54;0.46956521739130436;5.035525964497695;0.7304347826086957;7.833040389218636;5.538795976524611;0.9337998266313896;0.9560116959739127;1.369047619047619;7.833040389218636;3.2648341075440195;65.0;68.0;47.0;33.0;20.0;13.0;4.937888477556533;3.0;0.0;3
91;5;118;9;365;72;65;38;0.4175824175824176;3.9834823795432897;0.7142857142857143;6.81385143869247;4.818120558297157;0.9254083980813167;0.94854247612932;1.4;6.81385143869247;4.342547397399252;53.0;42.0;37.0;25.0;12.0;7.0;4.063036216163103;1.0;2.0;3
88;5;123;8;347;78;64;38;0.4318181818181818;4.050813610756598;0.7272727272727273;6.822422923379533;4.824181513244218;0.9288742964146091;0.950780212342423;1.375;6.822422923379533;3.581685185510358;59.0;49.0;36.0;24.0;12.0;18.0;6.423332081824718;2.0;0.0;3
64;5;94;8;300;51;55;34;0.53125;4.25;0.859375;6.875;4.8613591206575135;0.9635599522541101;0.9739549836551118;1.1636363636363636;6.875;1.858367670211542;33.0;33.0;23.0;21.0;11.0;8.0;2.1970610890648583;2.0;0.0;3
183;12;271;27;826;145;109;75;0.4098360655737705;5.544159532159297;0.5956284153005464;8.057511853404844;5.697521271033552;0.9005394667706971;0.9365268224826646;1.6788990825688073;8.057511853404844;4.674793585260588;103.0;93.0;61.0;50.0;38.0;22.0;7.248051374608585;3.0;1.0;3
77;4;129;18;368;68;61;37;0.4805194805194805;4.216541329006604;0.7922077922077922;6.951595164037914;4.91552008055482;0.9463761529214697;0.9624748019111605;1.2622950819672132;6.951595164037914;6.363634473383121;48.0;46.0;32.0;22.0;19.0;7.0;4.088111416354606;0.0;0.0;3
113;7;147;7;455;100;76;47;0.415929203539823;4.421388081402907;0.672566371681416;7.149478599715339;5.055444799806819;0.9160943646603439;0.9435834708248092;1.486842105263158;7.149478599715339;5.7537241812907;79.0;74.0;42.0;34.0;14.0;12.0;5.294135796189151;3.0;0.0;3
93;6;123;9;377;78;65;43;0.46236559139784944;4.458892287340829;0.6989247311827957;6.740186015747764;4.766031238193982;0.9209698046785914;0.9455248676421563;1.4307692307692308;6.740186015747764;3.955412644399016;60.0;60.0;36.0;31.0;18.0;13.0;3.9377945533912175;2.0;0.0;3
116;6;150;12;468;99;80;52;0.4482758620689655;4.828078792603349;0.6896551724137931;7.427813527082075;5.252257314388902;0.9218351726811342;0.9477908560964458;1.45;7.427813527082075;3.720110121819432;73.0;66.0;40.0;26.0;24.0;14.0;2.7579837848080593;2.0;0.0;3
103;6;171;16;506;69;76;52;0.5048543689320388;5.123712246454325;0.7378640776699029;7.488502514048628;5.295170908616295;0.9344091857980623;0.955763027143178;1.355263157894737;7.488502514048628;2.6945567423795995;47.0;46.0;34.0;20.0;12.0;10.0;1.8470501798443373;7.0;2.0;3
111;4;174;21;507;88;77;52;0.46846846846846846;4.935621577912995;0.6936936936936937;7.308516567294243;5.167901625147987;0.9223436810413194;0.9478329977880469;1.4415584415584415;7.308516567294243;3.0140171648453182;58.0;65.0;42.0;29.0;14.0;13.0;4.023438113859201;1.0;0.0;3
80;5;113;10;326;71;63;31;0.3875;3.465905365124674;0.7875;7.043614129124337;4.980587314765197;0.9454836932317899;0.9620587422836475;1.2698412698412698;7.043614129124337;3.5999599987912227;55.0;54.0;37.0;32.0;16.0;9.0;2.3898088460309395;0.0;1.0;3
97;2;139;15;418;76;73;49;0.5051546391752577;4.975196209154734;0.7525773195876289;7.412027005475419;5.241094557909488;0.9378645910767494;0.9578113361209173;1.3287671232876712;7.412027005475419;4.231107098505683;50.0;54.0;34.0;28.0;10.0;14.0;3.445400543380693;2.0;1.0;3
67;6;88;3;257;47;49;33;0.4925373134328358;4.031591663758072;0.7313432835820896;5.986302773458956;4.232955285348664;0.9255897280487396;0.9461606067358823;1.3673469387755102;5.986302773458956;2.1597695768303664;38.0;34.0;24.0;18.0;16.0;7.0;1.4313357263220603;1.0;0.0;3
94;6;143;18;434;73;70;48;0.5106382978723404;4.950821982042208;0.7446808510638298;7.219948723811553;5.10527470242631;0.9351132703580921;0.9556783254331682;1.3428571428571427;7.219948723811553;2.357624131977132;49.0;50.0;35.0;29.0;17.0;15.0;2.400810128669175;1.0;0.0;3
101;5;139;8;400;85;69;42;0.4158415841584158;4.179156198881954;0.6831683168316832;6.8657566124489255;4.854823058639014;0.9174422399472293;0.9436581999544557;1.463768115942029;6.8657566124489255;3.6190345949716103;61.0;58.0;30.0;16.0;19.0;8.0;3.927529576867045;2.0;0.0;3
64;5;116;19;345;48;53;35;0.546875;4.375;0.828125;6.625;4.684582425360877;0.9546534090938666;0.9674393691164814;1.2075471698113207;6.625;2.3127455745723258;30.0;30.0;20.0;10.0;11.0;10.0;1.3643222467849274;0.0;1.0;3
114;5;152;9;446;88;73;43;0.37719298245614036;4.027318989801284;0.6403508771929824;6.837076424546366;4.83454310328741;0.9058867545135901;0.9364462678914057;1.5616438356164384;6.837076424546366;3.0140512319870347;72.0;66.0;46.0;25.0;21.0;10.0;3.6438794039720497;0.0;0.0;3
97;5;131;6;368;86;70;40;0.41237113402061853;4.061384660534476;0.7216494845360825;7.107423155935334;5.025707110324166;0.9286915090402619;0.951347224209433;1.3857142857142857;7.107423155935334;4.199283342031648;63.0;64.0;40.0;27.0;24.0;12.0;6.921235314060413;3.0;1.0;3
83;5;110;10;348;69;61;29;0.3493975903614458;3.18316353970102;0.7349397590361446;6.695619859371111;4.73451820680863;0.9303059849952698;0.9513810944455681;1.360655737704918;6.695619859371111;2.2269738337843874;51.0;45.0;35.0;24.0;16.0;10.0;3.4744557338627935;1.0;1.0;3
76;5;124;16;363;63;55;33;0.4342105263157895;3.785359608864269;0.7236842105263158;6.308932681440448;4.46108908109597;0.9253243897412354;0.9470499024431411;1.3818181818181818;6.308932681440448;4.120464697131857;41.0;38.0;31.0;23.0;16.0;7.0;2.317538933372846;2.0;0.0;3
184;15;219;7;659;161;89;52;0.2826086956521739;3.8334908600273256;0.483695652173913;6.561167048892923;4.639445712769914;0.860727069011901;0.909188382177634;2.067415730337079;6.561167048892923;9.240584818361016;149.0;114.0;83.0;59.0;33.0;26.0;10.599350180410683;11.0;1.0;3
150;12;193;10;553;121;73;42;0.28;3.4292856398964493;0.4866666666666667;5.9604250407724;4.214656965084267;0.8562705504037769;0.9037152646676004;2.0547945205479454;5.9604250407724;6.202832621256253;114.0;85.0;67.0;28.0;35.0;26.0;8.141275468839668;4.0;1.0;3
92;4;121;8;354;77;68;39;0.42391304347826086;4.066031074112958;0.7391304347826086;7.0894900779405425;5.013026509266503;0.9331501535902846;0.9541461956231524;1.3529411764705883;7.0894900779405425;3.2660219870510065;67.0;53.0;32.0;14.0;13.0;12.0;3.304162121707129;1.0;0.0;3
111;9;134;7;403;92;79;43;0.38738738738738737;4.081379381735746;0.7117117117117117;7.4983481664447424;5.3021328361907925;0.9277884769163288;0.9516313375640522;1.4050632911392404;7.4983481664447424;2.370325500617167;82.0;55.0;38.0;24.0;14.0;10.0;4.4716582600052615;2.0;1.0;3
55;5;70;5;209;39;45;27;0.4909090909090909;3.640679257301507;0.8181818181818182;6.067798762169179;4.290581651605166;0.949924130041982;0.9629909954370212;1.2222222222222223;6.067798762169179;0.7567873132279175;39.0;23.0;10.0;8.0;2.0;6.0;2.791837566362991;6.0;0.0;3
111;12;132;4;387;101;78;41;0.36936936936936937;3.891547782585246;0.7027027027027027;7.403432366869493;5.235017230669389;0.9250835307257554;0.9497471365846375;1.4230769230769231;7.403432366869493;3.192714690821062;93.0;61.0;36.0;27.0;6.0;15.0;5.175723439278044;16.0;0.0;3
106;6;166;20;516;85;81;53;0.5;5.1478150704934995;0.7641509433962265;7.867415485093839;5.563102839921906;0.9423194054835524;0.9614152508011007;1.308641975308642;7.867415485093839;4.275678216319168;58.0;66.0;51.0;26.0;15.0;11.0;5.324937843608962;0.0;1.0;3
155;12;210;13;595;135;93;55;0.3548387096774194;4.417706308963743;0.6;7.469939758793239;5.282045058497703;0.898714541819543;0.9340023579758193;1.6666666666666667;7.469939758793239;3.5686479706803973;124.0;80.0;55.0;33.0;11.0;19.0;5.158487051184226;0.0;0.0;3
139;8;251;34;706;122;92;62;0.4460431654676259;5.2587713640158205;0.6618705035971223;7.803338153055733;5.517793323917418;0.9163668991519383;0.9452850964975371;1.5108695652173914;7.803338153055733;7.459619040926407;74.0;76.0;70.0;64.0;36.0;19.0;6.0234712442525;0.0;1.0;3
100;6;179;26;514;78;61;41;0.41;4.1;0.61;6.1;4.313351365237939;0.8926649175053835;0.9256511814583426;1.639344262295082;6.1;5.045449653446887;44.0;50.0;48.0;33.0;27.0;14.0;4.0912143119878035;1.0;5.0;3
119;4;186;18;586;75;94;71;0.5966386554621849;6.508559328900301;0.7899159663865546;8.616965872065187;6.093115001390346;0.9506544011299475;0.9676493804669631;1.2659574468085106;8.616965872065187;4.0163222333378314;56.0;49.0;36.0;27.0;19.0;9.0;4.1827236957291465;4.0;1.0;3
72;4;96;8;291;60;56;38;0.5277777777777778;4.478342947514801;0.7777777777777778;6.599663291074444;4.666666666666667;0.9412359016843882;0.9583246822520243;1.2857142857142858;6.599663291074444;2.0016910298710315;42.0;40.0;29.0;26.0;11.0;10.0;2.98780530058626;2.0;1.0;3
96;6;164;24;489;69;74;49;0.5104166666666666;5.001041558182322;0.7708333333333334;7.552593373581466;5.340489990004039;0.9429747496586227;0.9613273316935473;1.2972972972972974;7.552593373581466;3.9235282187839773;47.0;44.0;41.0;26.0;22.0;7.0;4.01405974315919;1.0;1.0;3
133;7;195;12;596;122;94;61;0.45864661654135336;5.289370814097132;0.706766917293233;8.150833713526728;5.763509791158679;0.9290328079136658;0.9536238209082691;1.4148936170212767;8.150833713526728;6.247239350079198;91.0;70.0;58.0;38.0;31.0;16.0;6.340875797518929;0.0;0.0;3
97;4;162;17;480;82;69;46;0.4742268041237113;4.670592359614648;0.711340206185567;7.005888539421972;4.953911294462393;0.9255462311156645;0.9491160927120164;1.4057971014492754;7.005888539421972;5.698433897040082;48.0;58.0;41.0;37.0;25.0;7.0;4.112985499473602;1.0;1.0;3
112;7;160;15;502;102;78;49;0.4375;4.630064794363033;0.6964285714285714;7.370307223679931;5.211594217292276;0.9233251814880267;0.948582484871606;1.435897435897436;7.370307223679931;2.692717222420893;75.0;63.0;37.0;33.0;20.0;15.0;3.018033879052425;1.0;0.0;3
98;5;182;25;499;86;73;43;0.4387755102040816;4.343655941574506;0.7448979591836735;7.374113575231139;5.214285714285714;0.9357666027311551;0.9564027250752608;1.3424657534246576;7.374113575231139;3.4234136617047684;56.0;49.0;57.0;37.0;22.0;18.0;3.5786070355286768;0.0;0.0;3
268;13;372;24;1160;237;119;76;0.2835820895522388;4.642438885539598;0.44402985074626866;7.26908193920016;5.140017132209093;0.8547906675101673;0.9088410995102572;2.2521008403361344;7.26908193920016;10.184177112091648;173.0;161.0;108.0;68.0;59.0;32.0;12.621215849417643;3.0;0.0;3
93;5;115;4;338;74;64;35;0.3763440860215054;3.6293309315564883;0.6881720430107527;6.636490846274722;4.692707680683306;0.9175492098169926;0.9430627171875205;1.453125;6.636490846274722;4.692363513527796;57.0;54.0;37.0;28.0;19.0;11.0;4.726938531856127;1.0;0.0;3
114;5;141;3;439;87;75;47;0.41228070175438597;4.401953314433961;0.6578947368421053;7.024393586862705;4.966996338993914;0.911593583034908;0.9404842143840423;1.52;7.024393586862705;5.27709518741214;64.0;68.0;46.0;28.0;26.0;18.0;3.6655795230481925;1.0;0.0;3
97;4;133;6;398;80;70;42;0.4329896907216495;4.264453893561201;0.7216494845360825;7.107423155935334;5.025707110324166;0.9286915090402619;0.951347224209433;1.3857142857142857;7.107423155935334;3.359239517827849;63.0;53.0;37.0;27.0;19.0;15.0;4.695795033815519;2.0;0.0;3
73;3;113;9;333;59;52;38;0.5205479452054794;4.447563593452962;0.7123287671232876;6.0861396541987896;4.303550620732313;0.9209372032949067;0.9434470079973025;1.4038461538461537;6.0861396541987896;3.575379246139977;36.0;44.0;26.0;23.0;11.0;9.0;4.537258833711715;2.0;3.0;3
107;5;165;17;484;88;77;47;0.4392523364485981;4.543661498514618;0.719626168224299;7.443870965651609;5.263611638089907;0.929587959614166;0.9526426773839338;1.3896103896103895;7.443870965651609;5.587651159886911;64.0;55.0;42.0;26.0;15.0;10.0;4.359433671859735;2.0;1.0;3
87;6;143;19;430;60;66;43;0.4942528735632184;4.610083899802517;0.7586206896551724;7.075942729929445;5.003447087620763;0.9381417240820029;0.9573301572751173;1.3181818181818181;7.075942729929445;4.401122657390391;40.0;48.0;30.0;21.0;15.0;9.0;4.12070854124332;0.0;0.0;3
139;5;194;17;596;109;97;58;0.4172661870503597;4.919495792143832;0.697841726618705;8.227432617895719;5.817673395869452;0.9270919333038089;0.9525746393856368;1.4329896907216495;8.227432617895719;5.214783299215998;71.0;69.0;54.0;36.0;29.0;21.0;6.690819928128923;6.0;0.0;3
162;6;249;28;725;119;112;76;0.4691358024691358;5.9711239300197345;0.691358024691358;8.799551054765924;6.222222222222222;0.927451503693162;0.9537038855432478;1.4464285714285714;8.799551054765924;6.065120268588946;80.0;80.0;57.0;46.0;36.0;11.0;6.669416044267614;1.0;1.0;3
67;6;105;13;300;46;52;35;0.5223880597014925;4.275930552470682;0.7761194029850746;6.352811106527871;4.492115813023073;0.9397223712285895;0.9567116380008795;1.2884615384615385;6.352811106527871;2.444460554930614;34.0;27.0;19.0;16.0;11.0;7.0;3.5176142039336846;4.0;0.0;3
102;5;194;25;529;77;87;53;0.5196078431372549;5.247781977776374;0.8529411764705882;8.614283623897068;6.091218365521843;0.9656074314268818;0.9771475106970288;1.1724137931034482;8.614283623897068;3.6578164154856383;51.0;52.0;34.0;21.0;19.0;15.0;3.066646446153581;1.0;0.0;3
86;6;120;7;363;70;59;38;0.4418604651162791;4.0976453817306595;0.686046511627907;6.362133619002867;4.498707824811838;0.9154062700354062;0.9408337554929235;1.4576271186440677;6.362133619002867;2.5932951077169433;50.0;49.0;31.0;22.0;12.0;10.0;1.9264229225699123;5.0;0.0;3
194;17;259;17;792;145;117;72;0.3711340206185567;5.169298742047714;0.6030927835051546;8.400110455827535;5.939775066031672;0.9040057250980563;0.9392644821389706;1.6581196581196582;8.400110455827535;6.673479537235919;108.0;114.0;71.0;61.0;32.0;31.0;7.333717350773586;6.0;4.0;3
182;8;226;13;743;144;102;63;0.34615384615384615;4.669870694964938;0.5604395604395604;7.560743029943232;5.346252667281783;0.8887330649996185;0.9284853340530691;1.7843137254901962;7.560743029943232;5.309257114753125;108.0;92.0;65.0;54.0;24.0;18.0;6.0337156999798385;4.0;0.0;3
163;12;220;15;702;128;114;70;0.4294478527607362;5.482823149915702;0.6993865030674846;8.929169129862714;6.313876042087509;0.9298057937046782;0.9552955174031287;1.4298245614035088;8.929169129862714;3.8763183588178722;85.0;92.0;72.0;42.0;19.0;20.0;4.838349213634579;2.0;0.0;3
157;9;242;25;743;124;95;63;0.4012738853503185;5.02794737214602;0.6050955414012739;7.58182540244241;5.361160155839453;0.9006438901335888;0.9354289950052398;1.6526315789473685;7.58182540244241;8.261852129175937;84.0;72.0;59.0;43.0;36.0;22.0;6.3121651566861114;2.0;1.0;3
171;8;245;20;705;154;100;68;0.39766081871345027;5.200089967732733;0.5847953216374269;7.647191129018725;5.407380704358752;0.8956576281938818;0.9326990227594337;1.71;7.647191129018725;9.829793816911144;124.0;103.0;66.0;42.0;33.0;25.0;9.28003178204074;0.0;0.0;3
150;8;199;13;581;132;102;62;0.41333333333333333;5.062278801751901;0.68;8.328265125462806;5.888972745734182;0.9230312209578716;0.9503015185704076;1.4705882352941178;8.328265125462806;5.319592734336123;95.0;89.0;65.0;45.0;23.0;19.0;5.2725060774587105;8.0;0.0;3
148;12;193;12;614;113;101;66;0.44594594594594594;5.425166581076791;0.6824324324324325;8.302148858920544;5.870505756562873;0.9235390181584088;0.9505605020498136;1.4653465346534653;8.302148858920544;4.542580061761213;81.0;86.0;60.0;46.0;24.0;23.0;4.354760176392102;1.0;0.0;3
116;5;159;8;491;93;91;54;0.46551724137931033;5.0137741307804005;0.7844827586206896;8.44913788705586;5.974442695117376;0.9489373978758945;0.9663785723883367;1.2747252747252746;8.44913788705586;4.004238028447622;67.0;61.0;51.0;32.0;14.0;18.0;5.94118973440819;6.0;0.0;3
168;2;233;14;753;130;113;78;0.4642857142857143;6.017830648521584;0.6726190476190477;8.718139272858192;6.164655399166785;0.9226036400167857;0.9506982284334966;1.4867256637168142;8.718139272858192;5.330507220248878;91.0;97.0;67.0;50.0;33.0;28.0;6.430720098982377;4.0;2.0;3
156;3;232;21;648;126;101;72;0.46153846153846156;5.764613536983137;0.6474358974358975;8.0864717671569;5.717999022430208;0.9139113095929519;0.9444090488021017;1.5445544554455446;8.0864717671569;4.683155645443612;90.0;80.0;56.0;45.0;30.0;22.0;4.891517277378719;2.0;3.0;3
96;5;140;10;418;78;71;45;0.46875;4.592793267718459;0.7395833333333334;7.246407155733569;5.123983639057929;0.933907690261135;0.9549635962453157;1.352112676056338;7.246407155733569;2.447202116779245;57.0;58.0;29.0;22.0;10.0;18.0;2.18463399026401;0.0;2.0;3
165;13;228;16;709;119;106;65;0.3939393939393939;5.060243137049899;0.6424242424242425;8.252088808112143;5.835107955169711;0.9133350753449253;0.9443988301207777;1.5566037735849056;8.252088808112143;5.422135478908556;87.0;79.0;63.0;34.0;23.0;13.0;4.861342935407341;12.0;2.0;3
82;5;114;9;364;64;64;47;0.573170731707317;5.190281725517787;0.7804878048780488;7.067617668790178;4.997560380435394;0.9437594840972813;0.9609717890883397;1.28125;7.067617668790178;1.8380389463100963;45.0;38.0;35.0;14.0;12.0;6.0;2.8091490896212057;2.0;1.0;3
88;4;156;18;453;59;74;55;0.625;5.8630196997792865;0.8409090909090909;7.888426505157586;5.577959874688627;0.961300271019653;0.9736706377588783;1.1891891891891893;7.888426505157586;2.604616200196245;45.0;43.0;29.0;23.0;18.0;4.0;2.6506537673910886;2.0;0.0;3
88;8;156;24;463;60;69;48;0.5454545454545454;5.116817192534651;0.7840909090909091;7.35542471426856;5.201070693966423;0.9456752261535425;0.9627384769435917;1.2753623188405796;7.35542471426856;2.8166385701782786;45.0;31.0;30.0;24.0;16.0;7.0;3.0287085617589877;9.0;0.0;3
148;11;221;20;675;106;102;66;0.44594594594594594;5.425166581076791;0.6891891891891891;8.384348352573221;5.928629575934783;0.9255105766800942;0.951885964909321;1.4509803921568627;8.384348352573221;4.013959676794862;70.0;79.0;62.0;47.0;29.0;9.0;3.0895821505707275;8.0;1.0;3
96;7;148;15;443;74;74;45;0.46875;4.592793267718459;0.7708333333333334;7.552593373581466;5.340489990004039;0.9429747496586227;0.9613273316935473;1.2972972972972974;7.552593373581466;1.80152133712215;53.0;52.0;42.0;26.0;18.0;10.0;3.6779526135763496;4.0;1.0;3
103;5;161;18;487;85;77;50;0.4854368932038835;4.926646390821466;0.7475728155339806;7.587035441865058;5.364844210045456;0.9372296487853374;0.9577283001504159;1.3376623376623376;7.587035441865058;3.7579977228787214;63.0;55.0;45.0;27.0;14.0;19.0;2.798467303273191;3.0;1.0;3
158;6;216;14;694;138;107;69;0.43670886075949367;5.489345260812537;0.6772151898734177;8.512462940680312;6.019220269954228;0.9230105912042471;0.9506038615106406;1.4766355140186915;8.512462940680312;6.478256574914756;102.0;96.0;61.0;34.0;23.0;18.0;8.484116782384236;4.0;0.0;3
104;5;152;14;480;79;78;48;0.46153846153846156;4.706787243316417;0.75;7.648529270389178;5.408326913195984;0.9380581698011324;0.9583610255696462;1.3333333333333333;7.648529270389178;2.536643774161394;62.0;55.0;35.0;20.0;19.0;14.0;3.1063311425893296;0.0;3.0;3
127;8;163;5;482;112;84;55;0.4330708661417323;4.880460801788626;0.6614173228346457;7.453794679095356;5.2706287631605315;0.9146667376305901;0.9434676998896657;1.5119047619047619;7.453794679095356;5.626162052207797;83.0;74.0;60.0;34.0;31.0;18.0;6.247888962444358;5.0;0.0;3
115;7;161;14;477;86;63;30;0.2608695652173913;2.7975144247209416;0.5478260869565217;5.874780291913977;4.154096982393458;0.8731704931300449;0.9128980549018216;1.8253968253968254;5.874780291913977;3.9455975162007637;58.0;64.0;43.0;40.0;24.0;18.0;4.164335507238383;1.0;1.0;3
85;4;110;4;328;68;67;39;0.4588235294117647;4.2301439274637955;0.788235294117647;7.267170336924982;5.138665425277382;0.9464376960150283;0.9630846020917563;1.2686567164179106;7.267170336924982;1.3961088948702567;53.0;48.0;28.0;16.0;9.0;13.0;3.086430078381132;1.0;0.0;3
134;5;210;24;600;91;91;61;0.4552238805970149;5.269597396046296;0.6791044776119403;7.861202672790377;5.558709718211888;0.920989597610371;0.9481955971203933;1.4725274725274726;7.861202672790377;6.700679920990832;69.0;58.0;39.0;36.0;24.0;16.0;6.543539081100466;0.0;2.0;3
102;5;152;15;456;83;70;44;0.43137254901960786;4.356649189097367;0.6862745098039216;6.931032800836721;4.900980294098034;0.9185989655650391;0.944559406405068;1.457142857142857;6.931032800836721;4.802194917639805;59.0;62.0;39.0;35.0;18.0;16.0;5.261350343005709;0.0;0.0;3
67;2;103;11;314;58;55;29;0.43283582089552236;3.542913886332851;0.8208955223880597;6.719319439596787;4.751276340697481;0.9530621017935239;0.9665261293505474;1.2181818181818183;6.719319439596787;2.2763486846377594;40.0;40.0;32.0;19.0;22.0;11.0;2.2909757785556595;0.0;0.0;3
94;4;146;17;429;80;71;42;0.44680851063829785;4.331969234286932;0.7553191489361702;7.323090848437433;5.178207198175257;0.9382353735170839;0.9578804042629789;1.323943661971831;7.323090848437433;3.420238220758459;51.0;43.0;41.0;31.0;22.0;11.0;4.754606507498324;0.0;0.0;3
105;5;161;16;456;69;76;55;0.5238095238095238;5.367450401216932;0.7238095238095238;7.416840554408853;5.244498251001892;0.9305479665592227;0.9531893172410865;1.381578947368421;7.416840554408853;3.6210442567125454;55.0;48.0;37.0;23.0;18.0;15.0;3.645362843174605;5.0;4.0;3
115;10;193;23;541;94;84;54;0.46956521739130436;5.035525964497695;0.7304347826086957;7.833040389218636;5.538795976524611;0.9337998266313896;0.9560116959739127;1.369047619047619;7.833040389218636;3.325231808511753;63.0;70.0;40.0;34.0;20.0;11.0;3.9410864093365916;2.0;3.0;3
61;3;110;15;321;53;47;29;0.47540983606557374;3.713069518053983;0.7704918032786885;6.017733356846111;4.255180063998371;0.936576438227524;0.9536484946322669;1.297872340425532;6.017733356846111;2.942426668992255;38.0;26.0;22.0;18.0;16.0;7.0;1.8235494502042233;2.0;1.0;3
118;5;165;15;500;95;85;53;0.4491525423728814;4.879045474861114;0.7203389830508474;7.824884252135749;5.533028716685014;0.9312397708511093;0.9544070670552016;1.388235294117647;7.824884252135749;5.721142973955737;70.0;68.0;37.0;29.0;15.0;13.0;3.637614384160135;1.0;3.0;3
69;4;97;10;302;57;50;29;0.42028985507246375;3.491189739487307;0.7246376811594203;6.01929265428846;4.256282653793743;0.9239311767856085;0.9451779301525399;1.38;6.01929265428846;2.0446621748254934;47.0;37.0;29.0;23.0;13.0;9.0;3.7119919809646174;1.0;0.0;3
