level;total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;h;s;mwf;r;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_perplexety_reverse;simple_errors_per_word;complex_errors_per_word
0;-1.1510440094654386;-1.1086084776079632;-1.1182594390185778;-1.014275199521141;-1.1320071914713585;-1.1315058829102875;-1.2127410860680579;-1.1907378832409186;0.6654460991275198;-1.3772790936377601;1.7758446422915644;-1.3189738938350262;-1.3189738938350277;1.8054927026207517;1.7552510689447913;-1.482387884110177;-1.3189738938350262;-1.093966254675;-1.1105640073812595;-1.0900081667682642;-1.159860569694451;-1.10097999652469;-1.0849665107993738;-1.1486187970074773;-1.0738632634704488;-0.22060319757732463;-0.6266574706535716
0;-1.0185513236359136;-1.2633340153062136;-1.0496842306822054;-1.014275199521141;-1.00716186116354;-1.0900865961220396;-1.0082935095285304;-0.9363746505058759;1.787934261256921;-0.697211382334105;1.515951439008617;-0.878101753500984;-0.8781017535009857;1.5725759501840366;1.5733148498889993;-1.330346250361792;-0.878101753500984;-1.1176131315603541;-1.0395000391594356;-1.0900081667682642;-0.9937657955504323;-1.10097999652469;-1.0849665107993738;-1.213451466641013;-0.9933679827879185;-0.6448401159952566;-0.04909298157193877
0;-1.1427632166010933;-1.1086084776079632;-1.1235344550444528;-0.9666044240462324;-1.1337655764052716;-1.1315058829102875;-1.259921296038718;-1.2331317553634256;-0.35499768462648046;-1.596679115083864;0.7914006904622182;-1.6019268529039918;-1.6019268529039936;0.2839445056071849;-0.4433723012295455;-0.8427896652167299;-1.6019268529039918;-1.0632342931382246;-1.0963512137368947;-1.1809495420113927;-1.0560513358544394;-1.1299074793550812;-1.0849665107993738;-1.0837861273739413;-1.171403570839023;-0.6448401159952566;-0.6266574706535716
0;-1.1841671809228198;-0.33498078911671175;-1.1551845511997016;-1.014275199521141;-1.1548661956122268;-1.1625703480014735;-1.2913747693524915;-1.1907378832409186;1.6275788095241486;-1.2677928605304056;1.3674410371326469;-1.5974247956864616;-1.5974247956864633;1.1225050458246797;0.6856193605880011;-1.2384877633054754;-1.5974247956864616;-1.160889501097384;-1.153202388314354;-1.1203219585159736;-1.159860569694451;-1.1588349621854726;-0.9170150385394088;-1.1486187970074773;-1.1164145894666726;-0.6448401159952566;-0.6266574706535716
0;-0.7701275377055544;-0.6444318645132123;-0.833408573621338;-0.9189336485713236;-0.8190146732348556;-0.7897967669072418;-0.7409389863614563;-0.830389970199608;-0.3706968197611576;-0.8681710126396122;0.5296900521912782;-0.5867844056643663;-0.5867844056643675;0.44102569321122087;0.3121186594926311;-0.6390722121752777;-0.5867844056643663;-0.8472697898263614;-0.769456959916504;-0.7565564575434597;-0.7653854811024065;-0.6381402712384304;-0.7070756982144526;-0.5651247703056543;-1.001230968775537;-0.008484738368358646;-0.6266574706535716
0;-1.1427632166010933;-1.2633340153062136;-1.0760593108115795;-0.8712628730964149;-1.1021146475948387;-1.1315058829102875;-1.2127410860680579;-1.1059501389959043;2.094067396383121;-1.0111118767905414;1.5474536454671561;-1.3558550686224433;-1.355855068622445;1.4784496572713137;1.2989107805397764;-1.3493514545803398;-1.3558550686224433;-0.8590126302426836;-1.1674151819587189;-1.1051650626421188;-1.1183368761584465;-1.0720525136942989;-1.126954378864365;-1.0837861273739413;-1.012986774300237;-0.8569585752042226;-0.6266574706535716
0;-1.1179208380080574;-1.1086084776079632;-1.0655092787598297;-0.8235920976215062;-1.0722221037183186;-1.0797317744249775;-1.1970143494111711;-1.2119348193021722;-0.45704206300188044;-1.5614078027115108;1.1694271679646877;-1.3785910160928336;-1.3785910160928352;0.9459192034109105;0.5824059893548408;-1.1098858814266335;-1.3785910160928336;-0.9931995892865331;-1.0679256264481651;-1.1051650626421188;-1.097575029390444;-1.10097999652469;-1.2529179830593389;-1.1486187970074773;-0.9318793160752914;-0.8569585752042226;-0.6266574706535716
0;-1.1013592522793667;-1.2633340153062136;-1.0549592467080802;-0.8235920976215062;-1.0687053338504928;-1.0693769527279156;-1.1655608760973977;-1.169540947179665;-0.04349379274368043;-1.4168954335827928;1.2423796460791985;-1.288553146084306;-1.288553146084308;1.0849434396460607;0.8096165822675899;-1.158111587131199;-1.288553146084306;-1.0629079612989556;-1.0679256264481651;-1.0748512708944093;-0.9937657955504323;-0.9274150995423427;-1.126954378864365;-0.9541207881068696;-1.0584880448550207;-0.8569585752042226;-0.04909298157193877
0;-1.1262016308724028;-0.7991574022114627;-1.0813343268374542;-0.8712628730964149;-1.0774972585200575;-1.1004414178191015;-1.2441945593818313;-1.2119348193021722;-0.2966866112691095;-1.541526031390953;0.6545911081279918;-1.584109251361427;-1.5841092513614285;0.10011532612446143;-0.6639765762316888;-0.7383693337766439;-1.584109251361427;-1.172974326424591;-1.08213842009253;-1.1809495420113927;-1.2013842632304559;-1.1299074793550812;-1.126954378864365;-1.278284136274549;-1.1673120396407144;-0.8569585752042226;-0.6266574706535716
0;-1.1262016308724028;-1.1086084776079632;-1.1235344550444528;-1.014275199521141;-1.1091481873304905;-1.1418607046073495;-1.1655608760973977;-1.1483440111184113;0.857872641206845;-1.2572307034488202;1.8426743231357507;-1.1858796713646398;-1.1858796713646413;1.927842923630516;1.9575489657627845;-1.5198043799154437;-1.1858796713646398;-1.1828832907287081;-1.1247768010256243;-1.150635750263683;-1.097575029390444;-1.1877624450158637;-1.126954378864365;-1.0837861273739413;-1.1901792560075344;-0.8569585752042226;-0.04909298157193877
0;-1.1758863880584747;-1.1086084776079632;-1.1499095351738269;-1.014275199521141;-1.1443158860087492;-1.1729251696985354;-1.2756480326956048;-1.1907378832409186;1.362162889414734;-1.2972770194349212;1.4084094238570521;-1.5470969260458802;-1.5470969260458824;1.2060358731892598;0.8327122847047889;-1.2642081396812446;-1.5470969260458802;-1.1289277479163358;-1.1816279756030836;-1.2112633337591021;-1.159860569694451;-1.1588349621854726;-1.1689422469293562;-1.1486187970074773;-1.1309619173369136;0.20363372084060732;-0.04909298157193877
0;-1.1758863880584747;-0.48970632681496207;-1.1868346473549505;-1.1096167504709584;-1.179483584687008;-1.1418607046073495;-1.259921296038718;-1.1907378832409186;1.362162889414734;-1.2972770194349212;1.6951881309278913;-1.4595988437539524;-1.4595988437539544;1.651524775945978;1.4926220587676562;-1.4363368123498486;-1.4595988437539524;-1.1340602260743702;-1.1389895946699893;-1.0900081667682642;-1.159860569694451;-1.1877624450158637;-1.126954378864365;-0.9541207881068696;-1.1213889760029896;-0.4327216567862906;-0.6266574706535716
0;-1.1427632166010933;-0.953882939909713;-1.1182594390185778;-1.0619459749960498;-1.0968394927930998;-1.0900865961220396;-1.1970143494111711;-1.1907378832409186;0.46135734237671994;-1.4014900356527562;1.7994712971354685;-1.273831140528594;-1.273831140528596;1.8492906892716956;1.8283332628272027;-1.4956915270631603;-1.273831140528594;-1.1072526877459559;-1.1105640073812595;-1.1051650626421188;-1.159860569694451;-1.2456174106766462;-1.0429786427343826;-1.0837861273739413;-1.2230198844211293;-0.4327216567862906;-0.6266574706535716
0;-1.1676055951941293;-0.953882939909713;-1.1235344550444528;-0.9666044240462324;-1.124973651735707;-1.1107962395161635;-1.2441945593818313;-1.1907378832409186;1.11444136397928;-1.3252744025133598;1.7238660016349752;-1.4118086015885347;-1.411808601588537;1.707056091824068;1.5883554953038905;-1.4528242331035464;-1.4118086015885347;-1.143331309677159;-1.1105640073812595;-1.1051650626421188;-1.1183368761584465;-0.9852700652031252;-1.0429786427343826;-1.1486187970074773;-1.1986831749058033;0.4157521800495733;-0.6266574706535716
0;-1.1510440094654386;-1.1086084776079632;-1.1393595031220771;-1.014275199521141;-1.1337655764052716;-1.1107962395161635;-1.307101506009378;-1.2331317553634256;-0.17642002246953054;-1.5754945408207421;0.21648542259388032;-1.8187480502851747;-1.8187480502851763;-0.7526435168132855;-2.0409542947742407;-0.3718229071654505;-1.8187480502851747;-0.6730350453341863;-1.1247768010256243;-1.0900081667682642;-1.097575029390444;-1.0431250308639075;-1.0429786427343826;-1.0189534577404054;-0.987608795452446;0.20363372084060732;-0.6266574706535716
0;-1.1841671809228198;-0.7991574022114627;-1.1499095351738269;-1.014275199521141;-1.1425575010748363;-1.1625703480014735;-1.2756480326956048;-1.2543286914246792;0.18437974392920556;-1.5856447000125076;1.6644618408845875;-1.508377954534061;-1.5083779545340628;1.591065086400084;1.387119728343188;-1.4185303979358548;-1.508377954534061;-1.1713815275063937;-1.153202388314354;-1.150635750263683;-1.1390987229264486;-1.1299074793550812;-0.9590029066044;-1.213451466641013;-1.1727387927417332;-0.4327216567862906;-0.6266574706535716
0;-1.159324802329784;-1.1086084776079632;-1.112984422992703;-0.9189336485713236;-1.119698496933968;-1.1522155263044116;-1.2127410860680579;-1.169540947179665;1.3172134190736229;-1.2512123574382137;2.018970542136902;-1.280322238174909;-1.2803222381749106;2.149063098291247;2.237295383901241;-1.6154243136400144;-1.280322238174909;-1.0466315640747887;-1.1816279756030836;-1.150635750263683;-1.1806224164624535;-1.1877624450158637;-1.1689422469293562;-1.0189534577404054;-1.012931809030479;-0.8569585752042226;-0.6266574706535716
0;-1.1924479737871652;-1.2633340153062136;-1.1499095351738269;-0.9666044240462324;-1.1566245805461397;-1.1625703480014735;-1.2756480326956048;-1.2543286914246792;0.41600428532098604;-1.560369968531252;1.9394811036178647;-1.4675273723574958;-1.4675273723574973;1.9987500684573445;1.9783320102564013;-1.5728526561904659;-1.4675273723574958;-1.1338861625261736;-1.153202388314354;-1.1809495420113927;-1.159860569694451;-1.10097999652469;-1.0849665107993738;-1.213451466641013;-1.0010911643419886;-0.6448401159952566;-0.04909298157193877
0;-1.2007287666515105;-1.1086084776079632;-1.1393595031220771;-0.9189336485713236;-1.1566245805461397;-1.2246992781838455;-1.2913747693524915;-1.1907378832409186;2.2196604774605366;-1.2038003119452694;1.915787136366998;-1.5167504021345113;-1.5167504021345128;1.9522282940976488;1.8957540129973318;-1.5599924680025823;-1.5167504021345113;-1.126583221545939;-1.2100535628918132;-1.2112633337591021;-1.159860569694451;-1.1877624450158637;-1.1689422469293562;-1.213451466641013;-1.1522506226804536;-0.4327216567862906;1.106035996591327
0;-1.1179208380080574;-0.953882939909713;-1.1235344550444528;-1.0619459749960498;-1.1161817270661423;-1.0590221310308536;-1.1183806661267375;-1.1483440111184113;0.6654460991275198;-1.2810888290334899;2.3245080714444533;-0.9859313548842932;-0.9859313548842946;2.591193893330025;2.879869336460377;-1.7712669882321093;-0.9859313548842932;-1.0482664235663826;-1.0963512137368947;-1.0748512708944093;-1.159860569694451;-1.10097999652469;-1.1689422469293562;-0.9541207881068696;-1.1442911181874749;-0.22060319757732463;-0.6266574706535716
0;-1.2007287666515105;-1.1086084776079632;-1.1499095351738269;-0.9666044240462324;-1.1654165052157044;-1.1832799913955976;-1.259921296038718;-1.1907378832409186;2.2196604774605366;-1.2038003119452694;2.5555242521404065;-1.3319338537003806;-1.3319338537003824;2.89186613764364;3.2889406314224425;-1.881497172699688;-1.3319338537003806;-1.066638137905733;-1.2100535628918132;-1.2112633337591021;-1.222146109998458;-1.2166899278462548;-1.1689422469293562;-1.278284136274549;-1.0190149083270368;-0.6448401159952566;-0.04909298157193877
0;-1.1344824237367481;-1.1086084776079632;-1.0971593749150788;-0.9666044240462324;-1.1056314174626645;-1.1211510612132256;-1.1970143494111711;-1.1059501389959043;1.8539629766762973;-1.040030376126385;1.5771027809575457;-1.3102882351112208;-1.3102882351112224;1.534326792918665;1.3919068204299374;-1.3670896451843184;-1.3102882351112208;-1.1073685858392117;-1.153202388314354;-1.1051650626421188;-1.0768131826224416;-1.1588349621854726;-1.0849665107993738;-1.1486187970074773;-0.8752056815959924;-0.8569585752042226;-0.6266574706535716
0;-1.1758863880584747;-0.953882939909713;-1.1657345832514512;-1.014275199521141;-1.1847587394887469;-1.1936348130926595;-1.259921296038718;-1.1483440111184113;2.2911186097976866;-1.089061312976584;1.6951881309278913;-1.4595988437539524;-1.4595988437539544;1.651524775945978;1.4926220587676562;-1.4363368123498486;-1.4595988437539524;-1.0240860123239357;-1.1674151819587189;-1.1354788543898284;-1.1806224164624535;-1.2166899278462548;-1.1689422469293562;-1.1486187970074773;-0.9251545748079354;-0.008484738368358646;-0.04909298157193877
0;-1.1262016308724028;-0.953882939909713;-1.1393595031220771;-1.0619459749960498;-1.1320071914713585;-1.1107962395161635;-1.1655608760973977;-1.0847532029346507;2.0124318936828;-0.9729353755066875;1.8426743231357507;-1.1858796713646398;-1.1858796713646413;1.927842923630516;1.9575489657627845;-1.5198043799154437;-1.1858796713646398;-1.0039218147648923;-1.08213842009253;-1.1203219585159736;-1.1390987229264486;-1.10097999652469;-1.126954378864365;-0.759622779206262;-1.107959900946867;-0.4327216567862906;-0.04909298157193877
0;-1.1179208380080574;-0.953882939909713;-1.112984422992703;-1.0619459749960498;-1.121456881867881;-1.1315058829102875;-1.1812876127542844;-1.0423593308121437;2.5362597026765203;-0.8138905395701213;1.400443348660641;-1.3000590838511255;-1.300059083851127;1.2958901904870204;1.0797052683665236;-1.259230002318192;-1.3000590838511255;-1.1364730508082284;-1.0537128328038003;-1.1354788543898284;-1.0560513358544394;-1.0431250308639075;-0.9170150385394088;-1.0189534577404054;-1.119778822715509;0.4157521800495733;-0.6266574706535716
0;-1.0847976665506762;-0.33498078911671175;-1.0918843588892038;-1.0619459749960498;-1.0985978777270127;-1.1004414178191015;-1.149834139440511;-1.127147075057158;0.3286996504886994;-1.2787544575532819;1.1001223137559009;-1.2759852114597539;-1.2759852114597554;0.8972936202834451;0.5745572327604745;-1.0631215607434177;-1.2759852114597539;-1.0794854277501185;-1.0963512137368947;-1.0900081667682642;-1.0768131826224416;-1.0720525136942989;-1.126954378864365;-0.8892881184733337;-1.1309409659720469;-0.22060319757732463;-0.6266574706535716
0;-1.2090095595158559;-0.953882939909713;-1.1657345832514512;-1.014275199521141;-1.179483584687008;-1.2039896347897214;-1.3228282426662648;-1.2543286914246792;0.9348432580385763;-1.5053440079759066;1.5575343515338886;-1.6613059721629828;-1.6613059721629846;1.3729188716007763;0.9957122060540897;-1.355398565013514;-1.6613059721629828;-1.0917221837059126;-1.1389895946699893;-1.1809495420113927;-1.159860569694451;-1.1877624450158637;-1.1689422469293562;-1.213451466641013;-1.1744158193915923;-0.4327216567862906;-0.6266574706535716
0;-1.1676055951941293;-1.1086084776079632;-1.1288094710703276;-0.9666044240462324;-1.149591040810488;-1.1418607046073495;-1.307101506009378;-1.2543286914246792;-0.23254443057600038;-1.6323484528736578;0.6149883342944;-1.755918287774541;-1.755918287774543;-0.09604425745078425;-1.1069337198181717;-0.7073060772841698;-1.755918287774541;-1.093704952343506;-1.1247768010256243;-1.0748512708944093;-1.0560513358544394;-0.840632651051169;-1.0009907746693913;-0.6299574399391902;-1.1389830354717838;-0.6448401159952566;-0.6266574706535716
0;-1.159324802329784;-0.953882939909713;-1.1499095351738269;-1.014275199521141;-1.1284904216035327;-1.1832799913955976;-1.2441945593818313;-1.169540947179665;1.3172134190736229;-1.2512123574382137;1.4824168321333981;-1.4495792550831272;-1.449579255083129;1.3531590397241593;1.0871005097055155;-1.309933253238166;-1.4495792550831272;-1.1743325206478556;-1.1247768010256243;-1.2112633337591021;-1.2013842632304559;-1.1877624450158637;-1.1689422469293562;-1.0189534577404054;-1.2157380695221687;-0.22060319757732463;0.5284715075096941
0;-1.159324802329784;-0.953882939909713;-1.171009599277326;-1.1096167504709584;-1.1689332750835304;-1.1522155263044116;-1.259921296038718;-1.1907378832409186;0.8827018724428876;-1.351905905300767;1.2141399771316463;-1.5342077635372364;-1.5342077635372384;0.9328103733104355;0.4695322458103984;-1.1395632387832892;-1.5342077635372364;-0.9398206872632264;-1.1816279756030836;-1.150635750263683;-1.097575029390444;-1.0720525136942989;-1.1689422469293562;-1.1486187970074773;-1.1444147283359771;0.20363372084060732;-0.04909298157193877
